EQPT_ID,OPERATING_MODE,CHAMBER_KEY,THP_FACTOR
EQ_WAFER_47,REC_WAFER_609,110000000000000000,67
EQ_WAFER_47,REC_WAFER_609,101000000000000000,67
EQ_WAFER_47,REC_WAFER_609,011000000000000000,67
EQ_WAFER_47,REC_WAFER_609,100000000000000000,33
EQ_WAFER_47,REC_WAFER_609,010000000000000000,33
EQ_WAFER_47,REC_WAFER_609,001000000000000000,33
EQ_WAFER_47,REC_WAFER_603,111000000000000000,100
EQ_WAFER_47,REC_WAFER_603,110000000000000000,67
EQ_WAFER_47,REC_WAFER_603,101000000000000000,67
EQ_WAFER_47,REC_WAFER_603,011000000000000000,67
EQ_WAFER_47,REC_WAFER_603,100000000000000000,33
EQ_WAFER_47,REC_WAFER_603,010000000000000000,33
EQ_WAFER_47,REC_WAFER_603,001000000000000000,33
EQ_WAFER_47,REC_WAFER_597,111000000000000000,100
EQ_WAFER_47,REC_WAFER_597,110000000000000000,67
EQ_WAFER_47,REC_WAFER_597,101000000000000000,67
EQ_WAFER_47,REC_WAFER_597,011000000000000000,67
EQ_WAFER_47,REC_WAFER_597,100000000000000000,33
EQ_WAFER_47,REC_WAFER_597,010000000000000000,33
EQ_WAFER_47,REC_WAFER_597,001000000000000000,33
EQ_WAFER_47,REC_WAFER_591,111000000000000000,100
EQ_WAFER_47,REC_WAFER_591,110000000000000000,67
EQ_WAFER_47,REC_WAFER_591,101000000000000000,67
EQ_WAFER_47,REC_WAFER_591,011000000000000000,67
EQ_WAFER_47,REC_WAFER_591,100000000000000000,33
EQ_WAFER_47,REC_WAFER_591,010000000000000000,33
EQ_WAFER_47,REC_WAFER_591,001000000000000000,33
EQ_WAFER_47,REC_WAFER_567,111000000000000000,100
EQ_WAFER_47,REC_WAFER_567,110000000000000000,67
EQ_WAFER_47,REC_WAFER_567,101000000000000000,67
EQ_WAFER_47,REC_WAFER_567,011000000000000000,67
EQ_WAFER_47,REC_WAFER_567,100000000000000000,33
EQ_WAFER_47,REC_WAFER_567,010000000000000000,33
EQ_WAFER_47,REC_WAFER_567,001000000000000000,33
EQ_WAFER_47,REC_WAFER_560,111000000000000000,100
EQ_WAFER_47,REC_WAFER_560,110000000000000000,67
EQ_WAFER_47,REC_WAFER_560,101000000000000000,67
EQ_WAFER_47,REC_WAFER_560,011000000000000000,67
EQ_WAFER_47,REC_WAFER_560,100000000000000000,33
EQ_WAFER_47,REC_WAFER_560,010000000000000000,33
EQ_WAFER_47,REC_WAFER_560,001000000000000000,33
EQ_WAFER_47,REC_WAFER_553,111000000000000000,100
EQ_WAFER_47,REC_WAFER_553,110000000000000000,67
EQ_WAFER_47,REC_WAFER_553,101000000000000000,67
EQ_WAFER_47,REC_WAFER_553,011000000000000000,67
EQ_WAFER_47,REC_WAFER_553,100000000000000000,33
EQ_WAFER_47,REC_WAFER_553,010000000000000000,33
EQ_WAFER_47,REC_WAFER_553,001000000000000000,33
EQ_WAFER_47,REC_WAFER_532,111000000000000000,100
EQ_WAFER_47,REC_WAFER_532,110000000000000000,67
EQ_WAFER_47,REC_WAFER_532,101000000000000000,67
EQ_WAFER_47,REC_WAFER_532,011000000000000000,67
EQ_WAFER_47,REC_WAFER_532,100000000000000000,33
EQ_WAFER_47,REC_WAFER_532,010000000000000000,33
EQ_WAFER_47,REC_WAFER_532,001000000000000000,33
EQ_WAFER_47,REC_WAFER_525,111000000000000000,100
EQ_WAFER_47,REC_WAFER_525,110000000000000000,67
EQ_WAFER_47,REC_WAFER_525,101000000000000000,67
EQ_WAFER_47,REC_WAFER_525,011000000000000000,67
EQ_WAFER_47,REC_WAFER_525,100000000000000000,33
EQ_WAFER_47,REC_WAFER_525,010000000000000000,33
EQ_WAFER_47,REC_WAFER_525,001000000000000000,33
EQ_WAFER_47,REC_WAFER_518,111000000000000000,100
EQ_WAFER_47,REC_WAFER_518,110000000000000000,67
EQ_WAFER_47,REC_WAFER_518,101000000000000000,67
EQ_WAFER_47,REC_WAFER_518,011000000000000000,67
EQ_WAFER_47,REC_WAFER_518,100000000000000000,33
EQ_WAFER_47,REC_WAFER_518,010000000000000000,33
EQ_WAFER_47,REC_WAFER_518,001000000000000000,33
EQ_WAFER_47,REC_WAFER_511,111000000000000000,100
EQ_WAFER_47,REC_WAFER_511,110000000000000000,67
EQ_WAFER_47,REC_WAFER_511,101000000000000000,67
EQ_WAFER_47,REC_WAFER_511,011000000000000000,67
EQ_WAFER_47,REC_WAFER_511,100000000000000000,33
EQ_WAFER_47,REC_WAFER_511,010000000000000000,33
EQ_WAFER_47,REC_WAFER_511,001000000000000000,33
EQ_WAFER_47,REC_WAFER_470,111000000000000000,100
EQ_WAFER_47,REC_WAFER_470,110000000000000000,67
EQ_WAFER_47,REC_WAFER_470,101000000000000000,67
EQ_WAFER_47,REC_WAFER_470,011000000000000000,67
EQ_WAFER_47,REC_WAFER_470,100000000000000000,33
EQ_WAFER_47,REC_WAFER_470,010000000000000000,33
EQ_WAFER_47,REC_WAFER_470,001000000000000000,33
EQ_WAFER_47,REC_WAFER_462,111000000000000000,100
EQ_WAFER_47,REC_WAFER_462,110000000000000000,67
EQ_WAFER_47,REC_WAFER_462,101000000000000000,67
EQ_WAFER_47,REC_WAFER_462,011000000000000000,67
EQ_WAFER_47,REC_WAFER_462,100000000000000000,33
EQ_WAFER_47,REC_WAFER_462,010000000000000000,33
EQ_WAFER_47,REC_WAFER_462,001000000000000000,33
EQ_WAFER_47,REC_WAFER_454,111000000000000000,100
EQ_WAFER_47,REC_WAFER_454,110000000000000000,67
EQ_WAFER_47,REC_WAFER_454,101000000000000000,67
EQ_WAFER_47,REC_WAFER_454,011000000000000000,67
EQ_WAFER_47,REC_WAFER_454,100000000000000000,33
EQ_WAFER_47,REC_WAFER_454,010000000000000000,33
EQ_WAFER_47,REC_WAFER_454,001000000000000000,33
EQ_WAFER_47,REC_WAFER_446,111000000000000000,100
EQ_WAFER_47,REC_WAFER_438,111000000000000000,100
EQ_WAFER_47,REC_WAFER_438,110000000000000000,67
EQ_WAFER_47,REC_WAFER_438,101000000000000000,67
EQ_WAFER_47,REC_WAFER_438,011000000000000000,67
EQ_WAFER_47,REC_WAFER_438,100000000000000000,33
EQ_WAFER_47,REC_WAFER_438,010000000000000000,33
EQ_WAFER_47,REC_WAFER_438,001000000000000000,33
EQ_WAFER_47,REC_WAFER_429,011000000000000000,100
EQ_WAFER_47,REC_WAFER_429,010000000000000000,50
EQ_WAFER_47,REC_WAFER_429,001000000000000000,50
EQ_WAFER_47,REC_WAFER_419,111000000000000000,100
EQ_WAFER_47,REC_WAFER_419,110000000000000000,67
EQ_WAFER_47,REC_WAFER_419,101000000000000000,67
EQ_WAFER_47,REC_WAFER_419,011000000000000000,67
EQ_WAFER_47,REC_WAFER_419,100000000000000000,33
EQ_WAFER_47,REC_WAFER_419,010000000000000000,33
EQ_WAFER_47,REC_WAFER_419,001000000000000000,33
EQ_WAFER_47,REC_WAFER_399,111000000000000000,100
EQ_WAFER_47,REC_WAFER_399,110000000000000000,67
EQ_WAFER_47,REC_WAFER_399,101000000000000000,67
EQ_WAFER_47,REC_WAFER_399,011000000000000000,67
EQ_WAFER_47,REC_WAFER_399,100000000000000000,33
EQ_WAFER_47,REC_WAFER_399,010000000000000000,33
EQ_WAFER_47,REC_WAFER_399,001000000000000000,33
EQ_WAFER_47,REC_WAFER_379,111000000000000000,100
EQ_WAFER_47,REC_WAFER_379,110000000000000000,67
EQ_WAFER_47,REC_WAFER_379,101000000000000000,67
EQ_WAFER_47,REC_WAFER_379,011000000000000000,67
EQ_WAFER_47,REC_WAFER_379,100000000000000000,33
EQ_WAFER_47,REC_WAFER_379,010000000000000000,33
EQ_WAFER_47,REC_WAFER_379,001000000000000000,33
EQ_WAFER_47,REC_WAFER_339,111000000000000000,100
EQ_WAFER_47,REC_WAFER_339,110000000000000000,67
EQ_WAFER_47,REC_WAFER_339,101000000000000000,67
EQ_WAFER_47,REC_WAFER_339,011000000000000000,67
EQ_WAFER_47,REC_WAFER_339,010000000000000000,33
EQ_WAFER_47,REC_WAFER_339,001000000000000000,33
EQ_WAFER_47,REC_WAFER_317,011000000000000000,100
EQ_WAFER_47,REC_WAFER_317,010000000000000000,50
EQ_WAFER_47,REC_WAFER_317,001000000000000000,50
EQ_WAFER_47,REC_WAFER_287,111000000000000000,100
EQ_WAFER_47,REC_WAFER_287,110000000000000000,67
EQ_WAFER_47,REC_WAFER_287,101000000000000000,67
EQ_WAFER_47,REC_WAFER_287,011000000000000000,67
EQ_WAFER_47,REC_WAFER_287,100000000000000000,33
EQ_WAFER_47,REC_WAFER_287,010000000000000000,33
EQ_WAFER_47,REC_WAFER_287,001000000000000000,33
EQ_WAFER_47,REC_WAFER_256,111000000000000000,100
EQ_WAFER_47,REC_WAFER_256,110000000000000000,67
EQ_WAFER_47,REC_WAFER_256,101000000000000000,67
EQ_WAFER_47,REC_WAFER_256,011000000000000000,67
EQ_WAFER_47,REC_WAFER_256,100000000000000000,33
EQ_WAFER_47,REC_WAFER_256,010000000000000000,33
EQ_WAFER_47,REC_WAFER_256,001000000000000000,33
EQ_WAFER_47,REC_WAFER_223,111000000000000000,100
EQ_WAFER_47,REC_WAFER_223,110000000000000000,67
EQ_WAFER_47,REC_WAFER_223,101000000000000000,67
EQ_WAFER_47,REC_WAFER_223,011000000000000000,67
EQ_WAFER_47,REC_WAFER_223,100000000000000000,33
EQ_WAFER_47,REC_WAFER_223,010000000000000000,33
EQ_WAFER_47,REC_WAFER_223,001000000000000000,33
EQ_WAFER_47,*,111000000000000000,100
EQ_WAFER_47,*,110000000000000000,67
EQ_WAFER_47,*,101000000000000000,67
EQ_WAFER_47,*,011000000000000000,67
EQ_WAFER_47,*,100000000000000000,33
EQ_WAFER_47,*,010000000000000000,33
EQ_WAFER_47,*,001000000000000000,33
EQ_WAFER_46,REC_WAFER_680,010000000000000000,100
EQ_WAFER_46,REC_WAFER_674,111000000000000000,100
EQ_WAFER_46,REC_WAFER_674,110000000000000000,67
EQ_WAFER_46,REC_WAFER_674,101000000000000000,67
EQ_WAFER_46,REC_WAFER_674,011000000000000000,67
EQ_WAFER_46,REC_WAFER_674,100000000000000000,33
EQ_WAFER_46,REC_WAFER_674,010000000000000000,33
EQ_WAFER_46,REC_WAFER_674,001000000000000000,33
EQ_WAFER_46,REC_WAFER_668,110000000000000000,100
EQ_WAFER_46,REC_WAFER_668,100000000000000000,50
EQ_WAFER_46,REC_WAFER_668,010000000000000000,50
EQ_WAFER_46,REC_WAFER_645,111000000000000000,100
EQ_WAFER_46,REC_WAFER_645,110000000000000000,67
EQ_WAFER_46,REC_WAFER_645,101000000000000000,67
EQ_WAFER_46,REC_WAFER_645,011000000000000000,67
EQ_WAFER_46,REC_WAFER_645,100000000000000000,33
EQ_WAFER_46,REC_WAFER_645,010000000000000000,33
EQ_WAFER_46,REC_WAFER_645,001000000000000000,33
EQ_WAFER_46,REC_WAFER_639,110000000000000000,100
EQ_WAFER_46,REC_WAFER_639,100000000000000000,50
EQ_WAFER_46,REC_WAFER_639,010000000000000000,50
EQ_WAFER_46,REC_WAFER_627,010000000000000000,100
EQ_WAFER_46,REC_WAFER_621,110000000000000000,100
EQ_WAFER_46,REC_WAFER_621,100000000000000000,50
EQ_WAFER_46,REC_WAFER_621,010000000000000000,50
EQ_WAFER_46,REC_WAFER_615,110000000000000000,100
EQ_WAFER_46,REC_WAFER_615,100000000000000000,50
EQ_WAFER_46,REC_WAFER_615,010000000000000000,50
EQ_WAFER_46,REC_WAFER_609,111000000000000000,100
EQ_WAFER_46,REC_WAFER_609,110000000000000000,67
EQ_WAFER_46,REC_WAFER_609,101000000000000000,67
EQ_WAFER_46,REC_WAFER_609,011000000000000000,67
EQ_WAFER_46,REC_WAFER_609,100000000000000000,33
EQ_WAFER_46,REC_WAFER_609,010000000000000000,33
EQ_WAFER_46,REC_WAFER_609,001000000000000000,33
EQ_WAFER_46,REC_WAFER_603,110000000000000000,100
EQ_WAFER_46,REC_WAFER_603,100000000000000000,50
EQ_WAFER_46,REC_WAFER_603,010000000000000000,50
EQ_WAFER_46,REC_WAFER_597,110000000000000000,100
EQ_WAFER_46,REC_WAFER_597,100000000000000000,50
EQ_WAFER_46,REC_WAFER_597,010000000000000000,50
EQ_WAFER_46,REC_WAFER_591,111000000000000000,100
EQ_WAFER_46,REC_WAFER_591,110000000000000000,67
EQ_WAFER_46,REC_WAFER_591,101000000000000000,67
EQ_WAFER_46,REC_WAFER_591,011000000000000000,67
EQ_WAFER_46,REC_WAFER_591,100000000000000000,33
EQ_WAFER_46,REC_WAFER_591,010000000000000000,33
EQ_WAFER_46,REC_WAFER_591,001000000000000000,33
EQ_WAFER_46,REC_WAFER_567,110000000000000000,100
EQ_WAFER_46,REC_WAFER_567,100000000000000000,50
EQ_WAFER_46,REC_WAFER_567,010000000000000000,50
EQ_WAFER_46,REC_WAFER_553,110000000000000000,100
EQ_WAFER_46,REC_WAFER_553,100000000000000000,50
EQ_WAFER_46,REC_WAFER_553,010000000000000000,50
EQ_WAFER_46,REC_WAFER_546,110000000000000000,100
EQ_WAFER_46,REC_WAFER_546,100000000000000000,50
EQ_WAFER_46,REC_WAFER_546,010000000000000000,50
EQ_WAFER_46,REC_WAFER_539,100000000000000000,100
EQ_WAFER_46,REC_WAFER_532,110000000000000000,100
EQ_WAFER_46,REC_WAFER_532,100000000000000000,50
EQ_WAFER_46,REC_WAFER_532,010000000000000000,50
EQ_WAFER_46,REC_WAFER_525,010000000000000000,100
EQ_WAFER_46,REC_WAFER_518,111000000000000000,100
EQ_WAFER_46,REC_WAFER_518,110000000000000000,67
EQ_WAFER_46,REC_WAFER_518,101000000000000000,67
EQ_WAFER_46,REC_WAFER_518,011000000000000000,67
EQ_WAFER_46,REC_WAFER_518,100000000000000000,33
EQ_WAFER_46,REC_WAFER_518,010000000000000000,33
EQ_WAFER_46,REC_WAFER_518,001000000000000000,33
EQ_WAFER_46,REC_WAFER_511,110000000000000000,100
EQ_WAFER_46,REC_WAFER_511,100000000000000000,50
EQ_WAFER_46,REC_WAFER_511,010000000000000000,50
EQ_WAFER_46,REC_WAFER_478,010000000000000000,100
EQ_WAFER_46,REC_WAFER_470,010000000000000000,100
EQ_WAFER_46,REC_WAFER_462,111000000000000000,100
EQ_WAFER_46,REC_WAFER_462,110000000000000000,67
EQ_WAFER_46,REC_WAFER_462,101000000000000000,67
EQ_WAFER_46,REC_WAFER_462,011000000000000000,67
EQ_WAFER_46,REC_WAFER_462,100000000000000000,33
EQ_WAFER_46,REC_WAFER_462,010000000000000000,33
EQ_WAFER_46,REC_WAFER_462,001000000000000000,33
EQ_WAFER_46,REC_WAFER_438,110000000000000000,100
EQ_WAFER_46,REC_WAFER_438,100000000000000000,50
EQ_WAFER_46,REC_WAFER_438,010000000000000000,50
EQ_WAFER_46,REC_WAFER_429,111000000000000000,100
EQ_WAFER_46,REC_WAFER_429,110000000000000000,67
EQ_WAFER_46,REC_WAFER_429,101000000000000000,67
EQ_WAFER_46,REC_WAFER_429,011000000000000000,67
EQ_WAFER_46,REC_WAFER_429,100000000000000000,33
EQ_WAFER_46,REC_WAFER_429,010000000000000000,33
EQ_WAFER_46,REC_WAFER_429,001000000000000000,33
EQ_WAFER_46,REC_WAFER_419,111000000000000000,100
EQ_WAFER_46,REC_WAFER_419,110000000000000000,67
EQ_WAFER_46,REC_WAFER_419,101000000000000000,67
EQ_WAFER_46,REC_WAFER_419,011000000000000000,67
EQ_WAFER_46,REC_WAFER_419,100000000000000000,33
EQ_WAFER_46,REC_WAFER_419,010000000000000000,33
EQ_WAFER_46,REC_WAFER_419,001000000000000000,33
EQ_WAFER_46,REC_WAFER_399,110000000000000000,100
EQ_WAFER_46,REC_WAFER_399,100000000000000000,50
EQ_WAFER_46,REC_WAFER_399,010000000000000000,50
EQ_WAFER_46,REC_WAFER_339,111000000000000000,100
EQ_WAFER_46,REC_WAFER_339,110000000000000000,67
EQ_WAFER_46,REC_WAFER_339,101000000000000000,67
EQ_WAFER_46,REC_WAFER_339,011000000000000000,67
EQ_WAFER_46,REC_WAFER_339,100000000000000000,33
EQ_WAFER_46,REC_WAFER_339,010000000000000000,33
EQ_WAFER_46,REC_WAFER_339,001000000000000000,33
EQ_WAFER_46,REC_WAFER_317,110000000000000000,100
EQ_WAFER_46,REC_WAFER_317,100000000000000000,50
EQ_WAFER_46,REC_WAFER_317,010000000000000000,50
EQ_WAFER_46,REC_WAFER_287,110000000000000000,100
EQ_WAFER_46,REC_WAFER_287,100000000000000000,50
EQ_WAFER_46,REC_WAFER_287,010000000000000000,50
EQ_WAFER_46,REC_WAFER_256,110000000000000000,100
EQ_WAFER_46,REC_WAFER_256,100000000000000000,50
EQ_WAFER_46,REC_WAFER_256,010000000000000000,50
EQ_WAFER_46,REC_WAFER_223,111000000000000000,100
EQ_WAFER_46,REC_WAFER_223,110000000000000000,67
EQ_WAFER_46,REC_WAFER_223,101000000000000000,67
EQ_WAFER_46,REC_WAFER_223,011000000000000000,67
EQ_WAFER_46,REC_WAFER_223,100000000000000000,33
EQ_WAFER_46,REC_WAFER_223,010000000000000000,33
EQ_WAFER_46,REC_WAFER_223,001000000000000000,33
EQ_WAFER_46,*,111000000000000000,100
EQ_WAFER_46,*,110000000000000000,67
EQ_WAFER_46,*,101000000000000000,67
EQ_WAFER_46,*,011000000000000000,67
EQ_WAFER_46,*,100000000000000000,33
EQ_WAFER_46,*,010000000000000000,33
EQ_WAFER_46,*,001000000000000000,33
EQ_WAFER_45,REC_WAFER_680,111000000000000000,100
EQ_WAFER_45,REC_WAFER_680,110000000000000000,67
EQ_WAFER_45,REC_WAFER_680,101000000000000000,67
EQ_WAFER_45,REC_WAFER_680,011000000000000000,67
EQ_WAFER_45,REC_WAFER_680,100000000000000000,33
EQ_WAFER_45,REC_WAFER_680,010000000000000000,33
EQ_WAFER_45,REC_WAFER_680,001000000000000000,33
EQ_WAFER_45,REC_WAFER_674,111000000000000000,100
EQ_WAFER_45,REC_WAFER_674,110000000000000000,67
EQ_WAFER_45,REC_WAFER_674,101000000000000000,67
EQ_WAFER_45,REC_WAFER_674,011000000000000000,67
EQ_WAFER_45,REC_WAFER_674,100000000000000000,33
EQ_WAFER_45,REC_WAFER_674,010000000000000000,33
EQ_WAFER_45,REC_WAFER_674,001000000000000000,33
EQ_WAFER_45,REC_WAFER_668,111000000000000000,100
EQ_WAFER_45,REC_WAFER_668,110000000000000000,67
EQ_WAFER_45,REC_WAFER_668,101000000000000000,67
EQ_WAFER_45,REC_WAFER_668,011000000000000000,67
EQ_WAFER_45,REC_WAFER_668,100000000000000000,33
EQ_WAFER_45,REC_WAFER_668,010000000000000000,33
EQ_WAFER_45,REC_WAFER_668,001000000000000000,33
EQ_WAFER_45,REC_WAFER_639,111000000000000000,100
EQ_WAFER_45,REC_WAFER_639,110000000000000000,67
EQ_WAFER_45,REC_WAFER_639,101000000000000000,67
EQ_WAFER_45,REC_WAFER_639,011000000000000000,67
EQ_WAFER_45,REC_WAFER_639,100000000000000000,33
EQ_WAFER_45,REC_WAFER_639,010000000000000000,33
EQ_WAFER_45,REC_WAFER_639,001000000000000000,33
EQ_WAFER_45,REC_WAFER_627,111000000000000000,100
EQ_WAFER_45,REC_WAFER_627,110000000000000000,67
EQ_WAFER_45,REC_WAFER_627,101000000000000000,67
EQ_WAFER_45,REC_WAFER_627,011000000000000000,67
EQ_WAFER_45,REC_WAFER_627,100000000000000000,33
EQ_WAFER_45,REC_WAFER_627,010000000000000000,33
EQ_WAFER_45,REC_WAFER_627,001000000000000000,33
EQ_WAFER_45,REC_WAFER_621,111000000000000000,100
EQ_WAFER_45,REC_WAFER_621,110000000000000000,67
EQ_WAFER_45,REC_WAFER_621,101000000000000000,67
EQ_WAFER_45,REC_WAFER_621,011000000000000000,67
EQ_WAFER_45,REC_WAFER_621,100000000000000000,33
EQ_WAFER_45,REC_WAFER_621,010000000000000000,33
EQ_WAFER_45,REC_WAFER_621,001000000000000000,33
EQ_WAFER_45,REC_WAFER_615,111000000000000000,100
EQ_WAFER_45,REC_WAFER_615,110000000000000000,67
EQ_WAFER_45,REC_WAFER_615,101000000000000000,67
EQ_WAFER_45,REC_WAFER_615,011000000000000000,67
EQ_WAFER_45,REC_WAFER_615,100000000000000000,33
EQ_WAFER_45,REC_WAFER_615,010000000000000000,33
EQ_WAFER_45,REC_WAFER_615,001000000000000000,33
EQ_WAFER_45,REC_WAFER_609,111000000000000000,100
EQ_WAFER_45,REC_WAFER_609,110000000000000000,67
EQ_WAFER_45,REC_WAFER_609,101000000000000000,67
EQ_WAFER_45,REC_WAFER_609,011000000000000000,67
EQ_WAFER_45,REC_WAFER_609,100000000000000000,33
EQ_WAFER_45,REC_WAFER_609,010000000000000000,33
EQ_WAFER_45,REC_WAFER_609,001000000000000000,33
EQ_WAFER_45,REC_WAFER_560,111000000000000000,100
EQ_WAFER_45,REC_WAFER_560,110000000000000000,67
EQ_WAFER_45,REC_WAFER_560,101000000000000000,67
EQ_WAFER_45,REC_WAFER_560,011000000000000000,67
EQ_WAFER_45,REC_WAFER_560,100000000000000000,33
EQ_WAFER_45,REC_WAFER_560,010000000000000000,33
EQ_WAFER_45,REC_WAFER_560,001000000000000000,33
EQ_WAFER_45,REC_WAFER_553,101000000000000000,100
EQ_WAFER_45,REC_WAFER_553,100000000000000000,50
EQ_WAFER_45,REC_WAFER_553,010000000000000000,50
EQ_WAFER_45,REC_WAFER_553,001000000000000000,50
EQ_WAFER_45,REC_WAFER_546,111000000000000000,100
EQ_WAFER_45,REC_WAFER_546,110000000000000000,67
EQ_WAFER_45,REC_WAFER_546,101000000000000000,67
EQ_WAFER_45,REC_WAFER_546,011000000000000000,67
EQ_WAFER_45,REC_WAFER_546,100000000000000000,33
EQ_WAFER_45,REC_WAFER_546,010000000000000000,33
EQ_WAFER_45,REC_WAFER_546,001000000000000000,33
EQ_WAFER_45,REC_WAFER_539,111000000000000000,100
EQ_WAFER_45,REC_WAFER_539,110000000000000000,67
EQ_WAFER_45,REC_WAFER_539,101000000000000000,67
EQ_WAFER_45,REC_WAFER_539,011000000000000000,67
EQ_WAFER_45,REC_WAFER_539,100000000000000000,33
EQ_WAFER_45,REC_WAFER_539,010000000000000000,33
EQ_WAFER_45,REC_WAFER_539,001000000000000000,33
EQ_WAFER_45,REC_WAFER_532,111000000000000000,100
EQ_WAFER_45,REC_WAFER_532,110000000000000000,67
EQ_WAFER_45,REC_WAFER_532,101000000000000000,67
EQ_WAFER_45,REC_WAFER_532,011000000000000000,67
EQ_WAFER_45,REC_WAFER_532,100000000000000000,33
EQ_WAFER_45,REC_WAFER_532,010000000000000000,33
EQ_WAFER_45,REC_WAFER_532,001000000000000000,33
EQ_WAFER_45,REC_WAFER_525,111000000000000000,100
EQ_WAFER_45,REC_WAFER_525,110000000000000000,67
EQ_WAFER_45,REC_WAFER_525,101000000000000000,67
EQ_WAFER_45,REC_WAFER_525,011000000000000000,67
EQ_WAFER_45,REC_WAFER_525,100000000000000000,33
EQ_WAFER_45,REC_WAFER_525,010000000000000000,33
EQ_WAFER_45,REC_WAFER_525,001000000000000000,33
EQ_WAFER_45,REC_WAFER_518,111000000000000000,100
EQ_WAFER_45,REC_WAFER_518,110000000000000000,67
EQ_WAFER_45,REC_WAFER_518,101000000000000000,67
EQ_WAFER_45,REC_WAFER_518,011000000000000000,67
EQ_WAFER_45,REC_WAFER_518,100000000000000000,33
EQ_WAFER_45,REC_WAFER_518,010000000000000000,33
EQ_WAFER_45,REC_WAFER_518,001000000000000000,33
EQ_WAFER_45,REC_WAFER_504,111000000000000000,100
EQ_WAFER_45,REC_WAFER_504,110000000000000000,67
EQ_WAFER_45,REC_WAFER_504,101000000000000000,67
EQ_WAFER_45,REC_WAFER_504,011000000000000000,67
EQ_WAFER_45,REC_WAFER_504,100000000000000000,33
EQ_WAFER_45,REC_WAFER_504,010000000000000000,33
EQ_WAFER_45,REC_WAFER_504,001000000000000000,33
EQ_WAFER_45,REC_WAFER_478,111000000000000000,100
EQ_WAFER_45,REC_WAFER_478,110000000000000000,67
EQ_WAFER_45,REC_WAFER_478,101000000000000000,67
EQ_WAFER_45,REC_WAFER_478,011000000000000000,67
EQ_WAFER_45,REC_WAFER_478,100000000000000000,33
EQ_WAFER_45,REC_WAFER_478,010000000000000000,33
EQ_WAFER_45,REC_WAFER_478,001000000000000000,33
EQ_WAFER_45,REC_WAFER_470,111000000000000000,100
EQ_WAFER_45,REC_WAFER_470,110000000000000000,67
EQ_WAFER_45,REC_WAFER_470,101000000000000000,67
EQ_WAFER_45,REC_WAFER_470,011000000000000000,67
EQ_WAFER_45,REC_WAFER_470,100000000000000000,33
EQ_WAFER_45,REC_WAFER_470,010000000000000000,33
EQ_WAFER_45,REC_WAFER_470,001000000000000000,33
EQ_WAFER_45,REC_WAFER_462,111000000000000000,100
EQ_WAFER_45,REC_WAFER_462,110000000000000000,67
EQ_WAFER_45,REC_WAFER_462,101000000000000000,67
EQ_WAFER_45,REC_WAFER_462,011000000000000000,67
EQ_WAFER_45,REC_WAFER_462,100000000000000000,33
EQ_WAFER_45,REC_WAFER_462,010000000000000000,33
EQ_WAFER_45,REC_WAFER_462,001000000000000000,33
EQ_WAFER_45,REC_WAFER_454,111000000000000000,100
EQ_WAFER_45,REC_WAFER_454,110000000000000000,67
EQ_WAFER_45,REC_WAFER_454,101000000000000000,67
EQ_WAFER_45,REC_WAFER_454,011000000000000000,67
EQ_WAFER_45,REC_WAFER_454,100000000000000000,33
EQ_WAFER_45,REC_WAFER_454,010000000000000000,33
EQ_WAFER_45,REC_WAFER_454,001000000000000000,33
EQ_WAFER_45,REC_WAFER_446,111000000000000000,100
EQ_WAFER_45,REC_WAFER_446,110000000000000000,67
EQ_WAFER_45,REC_WAFER_446,101000000000000000,67
EQ_WAFER_45,REC_WAFER_446,011000000000000000,67
EQ_WAFER_45,REC_WAFER_446,100000000000000000,33
EQ_WAFER_45,REC_WAFER_446,010000000000000000,33
EQ_WAFER_45,REC_WAFER_446,001000000000000000,33
EQ_WAFER_45,REC_WAFER_438,111000000000000000,100
EQ_WAFER_45,REC_WAFER_438,110000000000000000,67
EQ_WAFER_45,REC_WAFER_438,101000000000000000,67
EQ_WAFER_45,REC_WAFER_438,011000000000000000,67
EQ_WAFER_45,REC_WAFER_438,100000000000000000,33
EQ_WAFER_45,REC_WAFER_438,010000000000000000,33
EQ_WAFER_45,REC_WAFER_438,001000000000000000,33
EQ_WAFER_45,REC_WAFER_429,111000000000000000,100
EQ_WAFER_45,REC_WAFER_429,110000000000000000,67
EQ_WAFER_45,REC_WAFER_429,101000000000000000,67
EQ_WAFER_45,REC_WAFER_429,011000000000000000,67
EQ_WAFER_45,REC_WAFER_429,100000000000000000,33
EQ_WAFER_45,REC_WAFER_429,010000000000000000,33
EQ_WAFER_45,REC_WAFER_429,001000000000000000,33
EQ_WAFER_45,REC_WAFER_419,111000000000000000,100
EQ_WAFER_45,REC_WAFER_419,110000000000000000,67
EQ_WAFER_45,REC_WAFER_419,101000000000000000,67
EQ_WAFER_45,REC_WAFER_419,011000000000000000,67
EQ_WAFER_45,REC_WAFER_419,100000000000000000,33
EQ_WAFER_45,REC_WAFER_419,010000000000000000,33
EQ_WAFER_45,REC_WAFER_419,001000000000000000,33
EQ_WAFER_45,REC_WAFER_399,111000000000000000,100
EQ_WAFER_45,REC_WAFER_399,110000000000000000,67
EQ_WAFER_45,REC_WAFER_399,101000000000000000,67
EQ_WAFER_45,REC_WAFER_399,011000000000000000,67
EQ_WAFER_45,REC_WAFER_399,100000000000000000,33
EQ_WAFER_45,REC_WAFER_399,010000000000000000,33
EQ_WAFER_45,REC_WAFER_399,001000000000000000,33
