FAB,EQPT_ID,EQPT_GROUP_NAME,RECIPE,PRODUCT,FULL_RAW_PROCESS_TIME_IN_MINS,HALF_RAW_PROCESS_TIME_IN_MINS,FULL_INTERVAL_IN_MINS,HALF_INTERVAL_IN_MINS,FULL_RAW_PROCESS_TIME_DIST,HALF_RAW_PROCESS_TIME_DIST,STAGE
SIMTECH,EQ_WAFER_545,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_545,,*,*,33.59,,13.4,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_179,*,41,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_181,*,49,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_219,*,51,,13.75,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_234,*,34,,12.5,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_279,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_281,*,28,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_305,*,26,,18.5,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_309,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_313,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_546,,REC_WAFER_333,*,40,,20.75,,,,*
SIMTECH,EQ_WAFER_546,,*,*,32.88,,14.61,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_98,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_101,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_104,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_107,*,43,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_110,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_113,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_130,*,40,,16.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_133,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_136,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_139,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_141,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_143,*,42,,13.75,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_145,*,38,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_147,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_149,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_151,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_167,*,47,,17.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_169,*,47,,17.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_183,*,41,,13.75,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_185,*,39,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_201,*,37,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_203,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_205,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_207,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_209,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_211,*,35,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_213,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_217,*,74,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_240,*,36,,14.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_242,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_244,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_246,*,56,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_248,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_265,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_267,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_269,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_273,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_277,*,26,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_279,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_281,*,28,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_297,*,20,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_299,*,29,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_301,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_303,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_305,*,26,,18.5,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_307,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_309,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_311,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_313,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_327,*,42,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_332,*,44,,15.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_333,*,44,,15.25,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_390,*,94,,45,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_391,*,99,,30,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_392,*,99,,30,,,,*
SIMTECH,EQ_WAFER_547,,REC_WAFER_409,*,127,,59.5,,,,*
SIMTECH,EQ_WAFER_547,,*,*,38.89,,15.3,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_98,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_101,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_104,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_107,*,43,,12.5,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_110,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_113,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_130,*,40,,16.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_133,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_136,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_139,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_171,*,43,,14.75,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_173,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_175,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_177,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_183,*,41,,13.75,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_185,*,39,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_201,*,37,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_246,*,56,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_273,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_281,*,28,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_297,*,20,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_309,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_327,*,42,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_548,,*,*,35.31,,14,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_98,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_101,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_104,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_107,*,43,,12.5,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_110,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_113,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_130,*,40,,16.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_133,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_136,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_139,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_183,*,41,,13.75,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_185,*,39,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_201,*,37,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_203,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_205,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_209,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_211,*,35,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_246,*,56,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_250,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_252,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_267,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_269,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_273,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_281,*,28,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_297,*,20,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_309,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_327,*,42,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_549,,*,*,33.05,,13.39,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_98,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_101,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_104,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_107,*,43,,12.5,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_110,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_113,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_130,*,40,,16.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_133,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_136,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_139,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_183,*,41,,13.75,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_185,*,39,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_201,*,37,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_219,*,51,,13.75,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_234,*,34,,12.5,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_236,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_273,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_277,*,26,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_279,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_281,*,28,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_297,*,20,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_305,*,26,,18.5,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_309,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_313,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_327,*,42,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_550,,*,*,33.87,,13.88,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_98,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_101,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_104,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_107,*,43,,12.5,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_110,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_113,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_130,*,40,,16.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_133,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_136,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_139,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_219,*,51,,13.75,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_234,*,34,,12.5,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_236,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_273,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_277,*,26,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_279,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_309,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_313,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_327,*,42,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_551,,REC_WAFER_333,*,42,,15.25,,,,*
SIMTECH,EQ_WAFER_551,,*,*,34.52,,13.95,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_98,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_101,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_104,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_110,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_113,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_130,*,40,,16.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_133,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_136,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_139,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_141,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_143,*,42,,13.75,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_145,*,38,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_147,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_149,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_151,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_183,*,41,,13.75,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_185,*,39,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_201,*,37,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_242,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_246,*,56,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_277,*,26,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_279,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_281,*,28,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_297,*,20,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_299,*,29,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_301,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_309,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_552,,*,*,34,,13.49,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_98,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_101,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_104,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_107,*,43,,12.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_110,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_113,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_130,*,40,,16.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_133,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_136,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_139,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_141,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_143,*,38,,13.75,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_145,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_147,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_151,*,31,,12.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_167,*,47,,17.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_169,*,47,,17.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_183,*,41,,13.75,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_185,*,39,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_201,*,37,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_203,*,31,,12.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_205,*,28,,12.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_209,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_211,*,31,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_213,*,34,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_246,*,56,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_248,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_265,*,32,,12.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_267,*,28,,12.5,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_269,*,14,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_277,*,26,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_279,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_281,*,28,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_297,*,20,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_299,*,29,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_301,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_309,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_311,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_553,,REC_WAFER_332,*,44,,15.25,,,,*
SIMTECH,EQ_WAFER_553,,*,*,33.84,,13.71,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_141,*,40,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_145,*,38,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_183,*,41,,13.75,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_185,*,39,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_201,*,37,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_219,*,51,,13.75,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_234,*,34,,12.5,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_236,*,35,,12.5,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_246,*,52,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_271,*,24,,13.75,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_275,*,47,,15.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_277,*,26,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_279,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_281,*,28,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_283,*,22,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_295,*,26,,13.75,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_297,*,16,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_299,*,29,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_301,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_305,*,26,,18.5,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_309,*,14,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_313,*,18,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_329,*,23,,15.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_330,*,23,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_331,*,21,,13.25,,,,*
SIMTECH,EQ_WAFER_554,,REC_WAFER_333,*,44,,15.25,,,,*
SIMTECH,EQ_WAFER_554,,*,*,31.5,,13.58,,,,*
SIMTECH,EQ_WAFER_555,,REC_WAFER_98,*,36,,13.25,,,,*
SIMTECH,EQ_WAFER_555,,REC_WAFER_101,*,41,,14.75,,,,*
SIMTECH,EQ_WAFER_555,,REC_WAFER_104,*,34,,13.25,,,,*
