EQPT_ID,CHAMBER,START_TIME,END_TIME,MTTF_IN_MINS,MTTR_IN_MINS,MTTF_DIST,MTTR_DIST,OP_GROUP,OP_DOWN_FRACTION,OP_DOWN_QTY,DOWN_TYPE,REMARK
EQ_WAFER_373,1,18/9/2020 23:39:14,13/11/2020 23:39:14,34587.6,105,EQ_WAFER_373_1_UD_MTTF,EQ_WAFER_373_1_UD_MTTR,0,0,0,UD,
EQ_WAFER_373,2,18/9/2020 23:39:14,13/11/2020 23:39:14,54618,189,EQ_WAFER_373_2_UD_MTTF,EQ_WAFER_373_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_373,3,18/9/2020 23:39:14,13/11/2020 23:39:14,27579,162.6,EQ_WAFER_373_3_UD_MTTF,EQ_WAFER_373_3_UD_MTTR,0,0,0,UD,
EQ_WAFER_373,4,18/9/2020 23:39:14,13/11/2020 23:39:14,40744.2,176.4,EQ_WAFER_373_4_UD_MTTF,EQ_WAFER_373_4_UD_MTTR,0,0,0,UD,
EQ_WAFER_373,5,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_373,,18/9/2020 23:39:14,13/11/2020 23:39:14,1215,160.8,EQ_WAFER_373_UD_MTTF,EQ_WAFER_373_UD_MTTR,0,0,0,UD,
EQ_WAFER_373,,18/9/2020 23:39:14,13/11/2020 23:39:14,5303.4,216.6,EQ_WAFER_373_ENG_MTTF,EQ_WAFER_373_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_374,1,18/9/2020 23:39:14,13/11/2020 23:39:14,25957.2,409.2,EQ_WAFER_374_1_UD_MTTF,EQ_WAFER_374_1_UD_MTTR,0,0,0,UD,
EQ_WAFER_374,2,18/9/2020 23:39:14,13/11/2020 23:39:14,50518.8,520.8,EQ_WAFER_374_2_UD_MTTF,EQ_WAFER_374_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_374,3,18/9/2020 23:39:14,13/11/2020 23:39:14,27641.4,381.6,EQ_WAFER_374_3_UD_MTTF,EQ_WAFER_374_3_UD_MTTR,0,0,0,UD,
EQ_WAFER_374,4,18/9/2020 23:39:14,13/11/2020 23:39:14,25701.6,483.6,EQ_WAFER_374_4_UD_MTTF,EQ_WAFER_374_4_UD_MTTR,0,0,0,UD,
EQ_WAFER_374,5,18/9/2020 23:39:14,13/11/2020 23:39:14,16455.6,355.2,EQ_WAFER_374_5_UD_MTTF,EQ_WAFER_374_5_UD_MTTR,0,0,0,UD,
EQ_WAFER_374,,18/9/2020 23:39:14,13/11/2020 23:39:14,1810.8,219.6,EQ_WAFER_374_UD_MTTF,EQ_WAFER_374_UD_MTTR,0,0,0,UD,
EQ_WAFER_374,,18/9/2020 23:39:14,13/11/2020 23:39:14,7825.2,291.6,EQ_WAFER_374_ENG_MTTF,EQ_WAFER_374_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_375,1,18/9/2020 23:39:14,13/11/2020 23:39:14,33040.8,178.8,EQ_WAFER_375_1_UD_MTTF,EQ_WAFER_375_1_UD_MTTR,0,0,0,UD,
EQ_WAFER_375,2,18/9/2020 23:39:14,13/11/2020 23:39:14,39909.6,258.6,EQ_WAFER_375_2_UD_MTTF,EQ_WAFER_375_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_375,3,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_375,4,18/9/2020 23:39:14,13/11/2020 23:39:14,61170.6,219.6,EQ_WAFER_375_4_UD_MTTF,EQ_WAFER_375_4_UD_MTTR,0,0,0,UD,
EQ_WAFER_375,5,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_375,,18/9/2020 23:39:14,13/11/2020 23:39:14,3163.2,141,EQ_WAFER_375_UD_MTTF,EQ_WAFER_375_UD_MTTR,0,0,0,UD,
EQ_WAFER_375,,18/9/2020 23:39:14,13/11/2020 23:39:14,11618.4,388.8,EQ_WAFER_375_ENG_MTTF,EQ_WAFER_375_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_241,L,18/9/2020 23:39:14,13/11/2020 23:39:14,13670.4,325.8,EQ_WAFER_241_L_UD_MTTF,EQ_WAFER_241_L_UD_MTTR,0,0,0,UD,
EQ_WAFER_241,R,18/9/2020 23:39:14,13/11/2020 23:39:14,19173.6,1002,EQ_WAFER_241_R_UD_MTTF,EQ_WAFER_241_R_UD_MTTR,0,0,0,UD,
EQ_WAFER_241,,18/9/2020 23:39:14,13/11/2020 23:39:14,12252,84,EQ_WAFER_241_UD_MTTF,EQ_WAFER_241_UD_MTTR,0,0,0,UD,
EQ_WAFER_241,,18/9/2020 23:39:14,13/11/2020 23:39:14,30596.4,1717.8,EQ_WAFER_241_ENG_MTTF,EQ_WAFER_241_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_242,L,18/9/2020 23:39:14,13/11/2020 23:39:14,26634,678.6,EQ_WAFER_242_L_UD_MTTF,EQ_WAFER_242_L_UD_MTTR,0,0,0,UD,
EQ_WAFER_242,R,18/9/2020 23:39:14,13/11/2020 23:39:14,36093,480,EQ_WAFER_242_R_UD_MTTF,EQ_WAFER_242_R_UD_MTTR,0,0,0,UD,
EQ_WAFER_242,,18/9/2020 23:39:14,13/11/2020 23:39:14,18419.4,254.4,EQ_WAFER_242_UD_MTTF,EQ_WAFER_242_UD_MTTR,0,0,0,UD,
EQ_WAFER_243,L,18/9/2020 23:39:14,13/11/2020 23:39:14,22362,781.8,EQ_WAFER_243_L_UD_MTTF,EQ_WAFER_243_L_UD_MTTR,0,0,0,UD,
EQ_WAFER_243,R,18/9/2020 23:39:14,13/11/2020 23:39:14,21949.2,1072.8,EQ_WAFER_243_R_UD_MTTF,EQ_WAFER_243_R_UD_MTTR,0,0,0,UD,
EQ_WAFER_243,,18/9/2020 23:39:14,13/11/2020 23:39:14,16351.8,370.2,EQ_WAFER_243_UD_MTTF,EQ_WAFER_243_UD_MTTR,0,0,0,UD,
EQ_WAFER_244,L,18/9/2020 23:39:14,13/11/2020 23:39:14,24145.2,576.6,EQ_WAFER_244_L_UD_MTTF,EQ_WAFER_244_L_UD_MTTR,0,0,0,UD,
EQ_WAFER_244,R,18/9/2020 23:39:14,13/11/2020 23:39:14,36496.8,559.8,EQ_WAFER_244_R_UD_MTTF,EQ_WAFER_244_R_UD_MTTR,0,0,0,UD,
EQ_WAFER_244,,18/9/2020 23:39:14,13/11/2020 23:39:14,14056.8,96.6,EQ_WAFER_244_UD_MTTF,EQ_WAFER_244_UD_MTTR,0,0,0,UD,
EQ_WAFER_245,L,18/9/2020 23:39:14,13/11/2020 23:39:14,21471.6,880.8,EQ_WAFER_245_L_UD_MTTF,EQ_WAFER_245_L_UD_MTTR,0,0,0,UD,
EQ_WAFER_245,R,18/9/2020 23:39:14,13/11/2020 23:39:14,18783,728.4,EQ_WAFER_245_R_UD_MTTF,EQ_WAFER_245_R_UD_MTTR,0,0,0,UD,
EQ_WAFER_245,,18/9/2020 23:39:14,13/11/2020 23:39:14,12183.6,184.2,EQ_WAFER_245_UD_MTTF,EQ_WAFER_245_UD_MTTR,0,0,0,UD,
EQ_WAFER_245,,18/9/2020 23:39:14,13/11/2020 23:39:14,14014.8,252,EQ_WAFER_245_ENG_MTTF,EQ_WAFER_245_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_672,1,18/9/2020 23:39:14,13/11/2020 23:39:14,19866.6,1181.4,EQ_WAFER_672_1_UD_MTTF,EQ_WAFER_672_1_UD_MTTR,0,0,0,UD,
EQ_WAFER_672,2,18/9/2020 23:39:14,13/11/2020 23:39:14,14883.6,595.8,EQ_WAFER_672_2_UD_MTTF,EQ_WAFER_672_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_672,,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_672_UD_MTTF,EQ_WAFER_672_UD_MTTR,0,0,0,UD,
EQ_WAFER_673,1,18/9/2020 23:39:14,13/11/2020 23:39:14,39418.2,1537.2,EQ_WAFER_673_1_UD_MTTF,EQ_WAFER_673_1_UD_MTTR,0,0,0,UD,
EQ_WAFER_673,2,18/9/2020 23:39:14,13/11/2020 23:39:14,38704.2,1038.6,EQ_WAFER_673_2_UD_MTTF,EQ_WAFER_673_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_673,,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_673_UD_MTTF,EQ_WAFER_673_UD_MTTR,0,0,0,UD,
EQ_WAFER_42,1,18/9/2020 23:39:14,13/11/2020 23:39:14,12523.2,387.6,EQ_WAFER_42_1_UD_MTTF,EQ_WAFER_42_1_UD_MTTR,0,0,0,UD,
EQ_WAFER_42,2,18/9/2020 23:39:14,13/11/2020 23:39:14,19125,1354.8,EQ_WAFER_42_2_UD_MTTF,EQ_WAFER_42_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_42,3,18/9/2020 23:39:14,13/11/2020 23:39:14,21675,1077,EQ_WAFER_42_3_UD_MTTF,EQ_WAFER_42_3_UD_MTTR,0,0,0,UD,
EQ_WAFER_42,4,18/9/2020 23:39:14,13/11/2020 23:39:14,10502.4,879.6,EQ_WAFER_42_4_UD_MTTF,EQ_WAFER_42_4_UD_MTTR,0,0,0,UD,
EQ_WAFER_42,,18/9/2020 23:39:14,13/11/2020 23:39:14,1768.2,160.8,EQ_WAFER_42_UD_MTTF,EQ_WAFER_42_UD_MTTR,0,0,0,UD,
EQ_WAFER_42,,18/9/2020 23:39:14,13/11/2020 23:39:14,5223.6,48,EQ_WAFER_42_ENG_MTTF,EQ_WAFER_42_ENG_MTTR,0,0,0,ENG,
EQ_LOT_76,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_76,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_76,C,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_76,D,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_76,E,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_76,F,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_76,,18/9/2020 23:39:14,13/11/2020 23:39:14,634.8,174,EQ_LOT_76_ENG_MTTF,EQ_LOT_76_ENG_MTTR,0,0,0,ENG,
EQ_LOT_76,,18/9/2020 23:39:14,13/11/2020 23:39:14,15668.4,632.4,EQ_LOT_76_UD_MTTF,EQ_LOT_76_UD_MTTR,0,0,0,UD,
EQ_LOT_77,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_77,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_77,C,18/9/2020 23:39:14,13/11/2020 23:39:14,22059,320.4,EQ_LOT_77_C_UD_MTTF,EQ_LOT_77_C_UD_MTTR,0,0,0,UD,
EQ_LOT_77,D,18/9/2020 23:39:14,13/11/2020 23:39:14,31896,428.4,EQ_LOT_77_D_UD_MTTF,EQ_LOT_77_D_UD_MTTR,0,0,0,UD,
EQ_LOT_77,E,18/9/2020 23:39:14,13/11/2020 23:39:14,24109.8,302.4,EQ_LOT_77_E_UD_MTTF,EQ_LOT_77_E_UD_MTTR,0,0,0,UD,
EQ_LOT_77,F,18/9/2020 23:39:14,13/11/2020 23:39:14,35964.6,396.6,EQ_LOT_77_F_UD_MTTF,EQ_LOT_77_F_UD_MTTR,0,0,0,UD,
EQ_LOT_77,,18/9/2020 23:39:14,13/11/2020 23:39:14,6355.8,313.2,EQ_LOT_77_UD_MTTF,EQ_LOT_77_UD_MTTR,0,0,0,UD,
EQ_WAFER_640,,18/9/2020 23:39:14,13/11/2020 23:39:14,1250.4,154.2,EQ_WAFER_640_UD_MTTF,EQ_WAFER_640_UD_MTTR,0,0,0,UD,
EQ_WAFER_640,,18/9/2020 23:39:14,13/11/2020 23:39:14,38547,671.4,EQ_WAFER_640_ENG_MTTF,EQ_WAFER_640_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_641,,18/9/2020 23:39:14,13/11/2020 23:39:14,1300.8,129.6,EQ_WAFER_641_UD_MTTF,EQ_WAFER_641_UD_MTTR,0,0,0,UD,
EQ_WAFER_641,,18/9/2020 23:39:14,13/11/2020 23:39:14,27414.6,44.4,EQ_WAFER_641_ENG_MTTF,EQ_WAFER_641_ENG_MTTR,0,0,0,ENG,
EQ_BATCH_4,,18/9/2020 23:39:14,13/11/2020 23:39:14,6260.4,209.4,EQ_BATCH_4_UD_MTTF,EQ_BATCH_4_UD_MTTR,0,0,0,UD,
EQ_BATCH_5,,18/9/2020 23:39:14,13/11/2020 23:39:14,12444.6,175.8,EQ_BATCH_5_UD_MTTF,EQ_BATCH_5_UD_MTTR,0,0,0,UD,
EQ_BATCH_126,,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_636,,18/9/2020 23:39:14,13/11/2020 23:39:14,675.6,143.4,EQ_WAFER_636_UD_MTTF,EQ_WAFER_636_UD_MTTR,0,0,0,UD,
EQ_WAFER_636,,18/9/2020 23:39:14,13/11/2020 23:39:14,30405,87.6,EQ_WAFER_636_ENG_MTTF,EQ_WAFER_636_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_637,,18/9/2020 23:39:14,13/11/2020 23:39:14,1609.8,157.8,EQ_WAFER_637_UD_MTTF,EQ_WAFER_637_UD_MTTR,0,0,0,UD,
EQ_WAFER_398,,18/9/2020 23:39:14,13/11/2020 23:39:14,5276.4,330.6,EQ_WAFER_398_UD_MTTF,EQ_WAFER_398_UD_MTTR,0,0,0,UD,
EQ_WAFER_398,,18/9/2020 23:39:14,13/11/2020 23:39:14,29008.2,117,EQ_WAFER_398_ENG_MTTF,EQ_WAFER_398_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_399,,18/9/2020 23:39:14,13/11/2020 23:39:14,1930.2,255,EQ_WAFER_399_UD_MTTF,EQ_WAFER_399_UD_MTTR,0,0,0,UD,
EQ_WAFER_399,,18/9/2020 23:39:14,13/11/2020 23:39:14,8697.6,290.4,EQ_WAFER_399_ENG_MTTF,EQ_WAFER_399_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_350,,18/9/2020 23:39:14,13/11/2020 23:39:14,20627.4,74.4,EQ_WAFER_350_UD_MTTF,EQ_WAFER_350_UD_MTTR,0,0,0,UD,
EQ_WAFER_344,,18/9/2020 23:39:14,13/11/2020 23:39:14,12771,42,EQ_WAFER_344_UD_MTTF,EQ_WAFER_344_UD_MTTR,0,0,0,UD,
EQ_WAFER_417,,18/9/2020 23:39:14,13/11/2020 23:39:14,3102,298.2,EQ_WAFER_417_UD_MTTF,EQ_WAFER_417_UD_MTTR,0,0,0,UD,
EQ_WAFER_417,,18/9/2020 23:39:14,13/11/2020 23:39:14,9741.6,244.2,EQ_WAFER_417_ENG_MTTF,EQ_WAFER_417_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_418,,18/9/2020 23:39:14,13/11/2020 23:39:14,50640.6,577.2,EQ_WAFER_418_UD_MTTF,EQ_WAFER_418_UD_MTTR,0,0,0,UD,
EQ_WAFER_418,,18/9/2020 23:39:14,13/11/2020 23:39:14,54045.6,569.4,EQ_WAFER_418_ENG_MTTF,EQ_WAFER_418_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_433,,18/9/2020 23:39:14,13/11/2020 23:39:14,3790.2,469.8,EQ_WAFER_433_UD_MTTF,EQ_WAFER_433_UD_MTTR,0,0,0,UD,
EQ_WAFER_434,,18/9/2020 23:39:14,13/11/2020 23:39:14,9047.4,943.8,EQ_WAFER_434_UD_MTTF,EQ_WAFER_434_UD_MTTR,0,0,0,UD,
EQ_BATCH_374,,18/9/2020 23:39:14,13/11/2020 23:39:14,2073.6,501,EQ_BATCH_374_ENG_MTTF,EQ_BATCH_374_ENG_MTTR,0,0,0,ENG,
EQ_BATCH_374,,18/9/2020 23:39:14,13/11/2020 23:39:14,9486,456.6,EQ_BATCH_374_UD_MTTF,EQ_BATCH_374_UD_MTTR,0,0,0,UD,
EQ_BATCH_375,,18/9/2020 23:39:14,13/11/2020 23:39:14,2562.6,559.8,EQ_BATCH_375_ENG_MTTF,EQ_BATCH_375_ENG_MTTR,0,0,0,ENG,
EQ_BATCH_375,,18/9/2020 23:39:14,13/11/2020 23:39:14,5451.6,451.8,EQ_BATCH_375_UD_MTTF,EQ_BATCH_375_UD_MTTR,0,0,0,UD,
EQ_BATCH_355,,18/9/2020 23:39:14,13/11/2020 23:39:14,6355.8,595.8,EQ_BATCH_355_UD_MTTF,EQ_BATCH_355_UD_MTTR,0,0,0,UD,
EQ_BATCH_355,,18/9/2020 23:39:14,13/11/2020 23:39:14,34482,61.2,EQ_BATCH_355_ENG_MTTF,EQ_BATCH_355_ENG_MTTR,0,0,0,ENG,
EQ_BATCH_356,,18/9/2020 23:39:14,13/11/2020 23:39:14,24675,2077.2,EQ_BATCH_356_UD_MTTF,EQ_BATCH_356_UD_MTTR,0,0,0,UD,
EQ_WAFER_258,,18/9/2020 23:39:14,13/11/2020 23:39:14,1510.2,157.8,EQ_WAFER_258_UD_MTTF,EQ_WAFER_258_UD_MTTR,0,0,0,UD,
EQ_WAFER_259,,18/9/2020 23:39:14,13/11/2020 23:39:14,2400.6,192,EQ_WAFER_259_UD_MTTF,EQ_WAFER_259_UD_MTTR,0,0,0,UD,
EQ_WAFER_247,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_247,B,18/9/2020 23:39:14,13/11/2020 23:39:14,14334.6,930.6,EQ_WAFER_247_B_UD_MTTF,EQ_WAFER_247_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_247,C,18/9/2020 23:39:14,13/11/2020 23:39:14,8001.6,1824,EQ_WAFER_247_C_UD_MTTF,EQ_WAFER_247_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_247,,18/9/2020 23:39:14,13/11/2020 23:39:14,5253.6,594.6,EQ_WAFER_247_UD_MTTF,EQ_WAFER_247_UD_MTTR,0,0,0,UD,
EQ_WAFER_247,,18/9/2020 23:39:14,13/11/2020 23:39:14,29644.8,126,EQ_WAFER_247_ENG_MTTF,EQ_WAFER_247_ENG_MTTR,0,0,0,ENG,
EQ_BATCH_339,,18/9/2020 23:39:14,13/11/2020 23:39:14,20886,161.4,EQ_BATCH_339_UD_MTTF,EQ_BATCH_339_UD_MTTR,0,0,0,UD,
EQ_WAFER_246,A,18/9/2020 23:39:14,13/11/2020 23:39:14,56523.6,2667.6,EQ_WAFER_246_A_UD_MTTF,EQ_WAFER_246_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_246,B,18/9/2020 23:39:14,13/11/2020 23:39:14,37673.4,1433.4,EQ_WAFER_246_B_UD_MTTF,EQ_WAFER_246_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_246,C,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_246_C_UD_MTTF,EQ_WAFER_246_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_246,,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_183,,18/9/2020 23:39:14,13/11/2020 23:39:14,10480.8,43.2,EQ_WAFER_183_UD_MTTF,EQ_WAFER_183_UD_MTTR,0,0,0,UD,
EQ_WAFER_184,,18/9/2020 23:39:14,13/11/2020 23:39:14,6050.4,96,EQ_WAFER_184_UD_MTTF,EQ_WAFER_184_UD_MTTR,0,0,0,UD,
EQ_WAFER_184,,18/9/2020 23:39:14,13/11/2020 23:39:14,30110.4,44.4,EQ_WAFER_184_ENG_MTTF,EQ_WAFER_184_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_185,,18/9/2020 23:39:14,13/11/2020 23:39:14,7548,278.4,EQ_WAFER_185_UD_MTTF,EQ_WAFER_185_UD_MTTR,0,0,0,UD,
EQ_WAFER_186,,18/9/2020 23:39:14,13/11/2020 23:39:14,8448,117,EQ_WAFER_186_UD_MTTF,EQ_WAFER_186_UD_MTTR,0,0,0,UD,
EQ_WAFER_446,2,18/9/2020 23:39:14,13/11/2020 23:39:14,19983.6,409.2,EQ_WAFER_446_2_UD_MTTF,EQ_WAFER_446_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_446,3,18/9/2020 23:39:14,13/11/2020 23:39:14,10852.8,142.8,EQ_WAFER_446_3_UD_MTTF,EQ_WAFER_446_3_UD_MTTR,0,0,0,UD,
EQ_WAFER_446,4,18/9/2020 23:39:14,13/11/2020 23:39:14,4180.8,982.8,EQ_WAFER_446_4_UD_MTTF,EQ_WAFER_446_4_UD_MTTR,0,0,0,UD,
EQ_WAFER_446,5,18/9/2020 23:39:14,13/11/2020 23:39:14,10318.8,98.4,EQ_WAFER_446_5_UD_MTTF,EQ_WAFER_446_5_UD_MTTR,0,0,0,UD,
EQ_WAFER_446,,18/9/2020 23:39:14,13/11/2020 23:39:14,7879.2,49.8,EQ_WAFER_446_UD_MTTF,EQ_WAFER_446_UD_MTTR,0,0,0,UD,
EQ_WAFER_446,,18/9/2020 23:39:14,13/11/2020 23:39:14,16678.2,481.8,EQ_WAFER_446_ENG_MTTF,EQ_WAFER_446_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_447,2,18/9/2020 23:39:14,13/11/2020 23:39:14,5578.2,380.4,EQ_WAFER_447_2_UD_MTTF,EQ_WAFER_447_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_447,3,18/9/2020 23:39:14,13/11/2020 23:39:14,21748.2,88.8,EQ_WAFER_447_3_UD_MTTF,EQ_WAFER_447_3_UD_MTTR,0,0,0,UD,
EQ_WAFER_447,4,18/9/2020 23:39:14,13/11/2020 23:39:14,5424,311.4,EQ_WAFER_447_4_UD_MTTF,EQ_WAFER_447_4_UD_MTTR,0,0,0,UD,
EQ_WAFER_447,5,18/9/2020 23:39:14,13/11/2020 23:39:14,5820.6,169.8,EQ_WAFER_447_5_UD_MTTF,EQ_WAFER_447_5_UD_MTTR,0,0,0,UD,
EQ_WAFER_447,,18/9/2020 23:39:14,13/11/2020 23:39:14,8662.2,52.2,EQ_WAFER_447_UD_MTTF,EQ_WAFER_447_UD_MTTR,0,0,0,UD,
EQ_WAFER_447,,18/9/2020 23:39:14,13/11/2020 23:39:14,16751.4,442.2,EQ_WAFER_447_ENG_MTTF,EQ_WAFER_447_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_448,2,18/9/2020 23:39:14,13/11/2020 23:39:14,8845.8,531.6,EQ_WAFER_448_2_UD_MTTF,EQ_WAFER_448_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_448,3,18/9/2020 23:39:14,13/11/2020 23:39:14,6174.6,159.6,EQ_WAFER_448_3_UD_MTTF,EQ_WAFER_448_3_UD_MTTR,0,0,0,UD,
EQ_WAFER_448,4,18/9/2020 23:39:14,13/11/2020 23:39:14,11468.4,373.2,EQ_WAFER_448_4_UD_MTTF,EQ_WAFER_448_4_UD_MTTR,0,0,0,UD,
EQ_WAFER_448,5,18/9/2020 23:39:14,13/11/2020 23:39:14,20624.4,479.4,EQ_WAFER_448_5_UD_MTTF,EQ_WAFER_448_5_UD_MTTR,0,0,0,UD,
EQ_WAFER_448,,18/9/2020 23:39:14,13/11/2020 23:39:14,13650.6,56.4,EQ_WAFER_448_UD_MTTF,EQ_WAFER_448_UD_MTTR,0,0,0,UD,
EQ_WAFER_448,,18/9/2020 23:39:14,13/11/2020 23:39:14,45540.6,1167.6,EQ_WAFER_448_ENG_MTTF,EQ_WAFER_448_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_449,2,18/9/2020 23:39:14,13/11/2020 23:39:14,9195.6,336.6,EQ_WAFER_449_2_UD_MTTF,EQ_WAFER_449_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_449,3,18/9/2020 23:39:14,13/11/2020 23:39:14,16116.6,396.6,EQ_WAFER_449_3_UD_MTTF,EQ_WAFER_449_3_UD_MTTR,0,0,0,UD,
EQ_WAFER_449,4,18/9/2020 23:39:14,13/11/2020 23:39:14,11041.2,381,EQ_WAFER_449_4_UD_MTTF,EQ_WAFER_449_4_UD_MTTR,0,0,0,UD,
EQ_WAFER_449,5,18/9/2020 23:39:14,13/11/2020 23:39:14,17217.6,136.8,EQ_WAFER_449_5_UD_MTTF,EQ_WAFER_449_5_UD_MTTR,0,0,0,UD,
EQ_WAFER_449,,18/9/2020 23:39:14,13/11/2020 23:39:14,9717.6,68.4,EQ_WAFER_449_UD_MTTF,EQ_WAFER_449_UD_MTTR,0,0,0,UD,
EQ_WAFER_450,2,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_450,3,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_450,4,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_450,5,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_450,,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_298,1,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_298,3,18/9/2020 23:39:14,13/11/2020 23:39:14,54475.8,60,EQ_WAFER_298_3_UD_MTTF,EQ_WAFER_298_3_UD_MTTR,0,0,0,UD,
EQ_WAFER_298,,18/9/2020 23:39:14,13/11/2020 23:39:14,47238.6,52.8,EQ_WAFER_298_UD_MTTF,EQ_WAFER_298_UD_MTTR,0,0,0,UD,
EQ_WAFER_306,,18/9/2020 23:39:14,13/11/2020 23:39:14,1189.8,220.8,EQ_WAFER_306_UD_MTTF,EQ_WAFER_306_UD_MTTR,0,0,0,UD,
EQ_WAFER_306,,18/9/2020 23:39:14,13/11/2020 23:39:14,52344,91.2,EQ_WAFER_306_ENG_MTTF,EQ_WAFER_306_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_307,,18/9/2020 23:39:14,13/11/2020 23:39:14,3998.4,442.2,EQ_WAFER_307_UD_MTTF,EQ_WAFER_307_UD_MTTR,0,0,0,UD,
EQ_WAFER_308,,18/9/2020 23:39:14,13/11/2020 23:39:14,9512.4,263.4,EQ_WAFER_308_UD_MTTF,EQ_WAFER_308_UD_MTTR,0,0,0,UD,
EQ_WAFER_308,,18/9/2020 23:39:14,13/11/2020 23:39:14,47632.8,214.2,EQ_WAFER_308_ENG_MTTF,EQ_WAFER_308_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_596,,18/9/2020 23:39:14,13/11/2020 23:39:14,3142.8,378,EQ_WAFER_596_UD_MTTF,EQ_WAFER_596_UD_MTTR,0,0,0,UD,
EQ_WAFER_596,,18/9/2020 23:39:14,13/11/2020 23:39:14,33524.4,76.2,EQ_WAFER_596_ENG_MTTF,EQ_WAFER_596_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_597,,18/9/2020 23:39:14,13/11/2020 23:39:14,5716.2,403.2,EQ_WAFER_597_UD_MTTF,EQ_WAFER_597_UD_MTTR,0,0,0,UD,
EQ_WAFER_597,,18/9/2020 23:39:14,13/11/2020 23:39:14,9503.4,322.2,EQ_WAFER_597_ENG_MTTF,EQ_WAFER_597_ENG_MTTR,0,0,0,ENG,
