EQPT_ID,POLICY,RANK
EQ_WAFER_559,PrioritizeLongWait,10
EQ_WAFER_559,PrioritizeStepDue,12
EQ_WAFER_559,PrioritizeSameReticle,19
EQ_WAFER_560,PrioritizeQueueTimeConstraint,1
EQ_WAFER_560,PrioritizeRocketLot,5
EQ_WAFER_560,PrioritizeHotLot,6
EQ_WAFER_560,PrioritizeRework,9
EQ_WAFER_560,PrioritizeLongWait,10
EQ_WAFER_560,PrioritizeStepDue,12
EQ_WAFER_560,PrioritizeSameReticle,19
EQ_WAFER_561,PrioritizeQueueTimeConstraint,1
EQ_WAFER_561,PrioritizeRocketLot,5
EQ_WAFER_561,PrioritizeHotLot,6
EQ_WAFER_561,PrioritizeRework,9
EQ_WAFER_561,PrioritizeLongWait,10
EQ_WAFER_561,PrioritizeStepDue,12
EQ_WAFER_561,PrioritizeSameReticle,19
EQ_WAFER_562,PrioritizeQueueTimeConstraint,1
EQ_WAFER_562,PrioritizeRocketLot,5
EQ_WAFER_562,PrioritizeHotLot,6
EQ_WAFER_562,PrioritizeRework,9
EQ_WAFER_562,PrioritizeLongWait,10
EQ_WAFER_562,PrioritizeStepDue,12
EQ_WAFER_562,PrioritizeSameReticle,19
EQ_WAFER_563,PrioritizeQueueTimeConstraint,1
EQ_WAFER_563,PrioritizeRocketLot,5
EQ_WAFER_563,PrioritizeHotLot,6
EQ_WAFER_563,PrioritizeRework,9
EQ_WAFER_563,PrioritizeLongWait,10
EQ_WAFER_563,PrioritizeStepDue,12
EQ_WAFER_563,PrioritizeSameReticle,19
EQ_WAFER_564,PrioritizeQueueTimeConstraint,1
EQ_WAFER_564,PrioritizeRocketLot,5
EQ_WAFER_564,PrioritizeHotLot,6
EQ_WAFER_564,PrioritizeRework,9
EQ_WAFER_564,PrioritizeLongWait,10
EQ_WAFER_564,PrioritizeStepDue,12
EQ_WAFER_564,PrioritizeSameReticle,19
EQ_WAFER_565,PrioritizeQueueTimeConstraint,1
EQ_WAFER_565,PrioritizeRocketLot,5
EQ_WAFER_565,PrioritizeHotLot,6
EQ_WAFER_565,PrioritizeRework,9
EQ_WAFER_565,PrioritizeLongWait,10
EQ_WAFER_565,PrioritizeStepDue,12
EQ_WAFER_565,PrioritizeSameReticle,19
EQ_WAFER_566,PrioritizeQueueTimeConstraint,1
EQ_WAFER_566,PrioritizeRocketLot,5
EQ_WAFER_566,PrioritizeHotLot,6
EQ_WAFER_566,PrioritizeRework,9
EQ_WAFER_566,PrioritizeLongWait,10
EQ_WAFER_566,PrioritizeStepDue,12
EQ_WAFER_566,PrioritizeSameReticle,19
EQ_WAFER_567,PrioritizeQueueTimeConstraint,1
EQ_WAFER_567,PrioritizeRocketLot,5
EQ_WAFER_567,PrioritizeHotLot,6
EQ_WAFER_567,PrioritizeRework,9
EQ_WAFER_567,PrioritizeLongWait,10
EQ_WAFER_567,PrioritizeStepDue,12
EQ_WAFER_567,PrioritizeSameReticle,19
EQ_WAFER_568,PrioritizeQueueTimeConstraint,1
EQ_WAFER_568,PrioritizeRocketLot,5
EQ_WAFER_568,PrioritizeHotLot,6
EQ_WAFER_568,PrioritizeRework,9
EQ_WAFER_568,PrioritizeLongWait,10
EQ_WAFER_568,PrioritizeStepDue,12
EQ_WAFER_568,PrioritizeSameReticle,19
EQ_WAFER_569,PrioritizeQueueTimeConstraint,1
EQ_WAFER_569,PrioritizeRocketLot,5
EQ_WAFER_569,PrioritizeHotLot,6
EQ_WAFER_569,PrioritizeRework,9
EQ_WAFER_569,PrioritizeLongWait,10
EQ_WAFER_569,PrioritizeStepDue,12
EQ_WAFER_569,PrioritizeSameReticle,19
EQ_WAFER_570,PrioritizeQueueTimeConstraint,1
EQ_WAFER_570,PrioritizeRocketLot,5
EQ_WAFER_570,PrioritizeHotLot,6
EQ_WAFER_570,PrioritizeRework,9
EQ_WAFER_570,PrioritizeLongWait,10
EQ_WAFER_570,PrioritizeStepDue,12
EQ_WAFER_570,PrioritizeSameReticle,19
EQ_WAFER_571,PrioritizeQueueTimeConstraint,1
EQ_WAFER_571,PrioritizeRocketLot,5
EQ_WAFER_571,PrioritizeHotLot,6
EQ_WAFER_571,PrioritizeRework,9
EQ_WAFER_571,PrioritizeLongWait,10
EQ_WAFER_571,PrioritizeStepDue,12
EQ_WAFER_571,PrioritizeSameReticle,19
EQ_WAFER_572,PrioritizeQueueTimeConstraint,1
EQ_WAFER_572,PrioritizeRocketLot,5
EQ_WAFER_572,PrioritizeHotLot,6
EQ_WAFER_572,PrioritizeRework,9
EQ_WAFER_572,PrioritizeLongWait,10
EQ_WAFER_572,PrioritizeStepDue,12
EQ_WAFER_572,PrioritizeSameReticle,19
EQ_WAFER_573,PrioritizeQueueTimeConstraint,1
EQ_WAFER_573,PrioritizeRocketLot,5
EQ_WAFER_573,PrioritizeHotLot,6
EQ_WAFER_573,PrioritizeRework,9
EQ_WAFER_573,PrioritizeLongWait,10
EQ_WAFER_573,PrioritizeStepDue,12
EQ_WAFER_573,PrioritizeSameReticle,19
EQ_WAFER_574,PrioritizeQueueTimeConstraint,1
EQ_WAFER_574,PrioritizeRocketLot,5
EQ_WAFER_574,PrioritizeHotLot,6
EQ_WAFER_574,PrioritizeRework,9
EQ_WAFER_574,PrioritizeLongWait,10
EQ_WAFER_574,PrioritizeStepDue,12
EQ_WAFER_575,PrioritizeQueueTimeConstraint,1
EQ_WAFER_575,PrioritizeRocketLot,5
EQ_WAFER_575,PrioritizeHotLot,6
EQ_WAFER_575,PrioritizeRework,9
EQ_WAFER_575,PrioritizeLongWait,10
EQ_WAFER_575,PrioritizeStepDue,12
EQ_WAFER_586,PrioritizeQueueTimeConstraint,1
EQ_WAFER_586,PrioritizeRocketLot,5
EQ_WAFER_586,PrioritizeHotLot,6
EQ_WAFER_586,PrioritizeRework,9
EQ_WAFER_586,PrioritizeLongWait,10
EQ_WAFER_586,PrioritizeStepDue,12
EQ_WAFER_586,PrioritizeSameReticle,19
EQ_WAFER_587,PrioritizeQueueTimeConstraint,1
EQ_WAFER_587,PrioritizeRocketLot,5
EQ_WAFER_587,PrioritizeHotLot,6
EQ_WAFER_587,PrioritizeRework,9
EQ_WAFER_587,PrioritizeLongWait,10
EQ_WAFER_587,PrioritizeStepDue,12
EQ_WAFER_587,PrioritizeSameReticle,19
EQ_WAFER_588,PrioritizeQueueTimeConstraint,1
EQ_WAFER_588,PrioritizeRocketLot,5
EQ_WAFER_588,PrioritizeHotLot,6
EQ_WAFER_588,PrioritizeRework,9
EQ_WAFER_588,PrioritizeLongWait,10
EQ_WAFER_588,PrioritizeStepDue,12
EQ_WAFER_588,PrioritizeSameReticle,19
EQ_WAFER_589,PrioritizeQueueTimeConstraint,1
EQ_WAFER_589,PrioritizeRocketLot,5
EQ_WAFER_589,PrioritizeHotLot,6
EQ_WAFER_589,PrioritizeRework,9
EQ_WAFER_589,PrioritizeLongWait,10
EQ_WAFER_589,PrioritizeStepDue,12
EQ_WAFER_589,PrioritizeSameReticle,19
EQ_WAFER_590,PrioritizeQueueTimeConstraint,1
EQ_WAFER_590,PrioritizeRocketLot,5
EQ_WAFER_590,PrioritizeHotLot,6
EQ_WAFER_590,PrioritizeRework,9
EQ_WAFER_590,PrioritizeLongWait,10
EQ_WAFER_590,PrioritizeStepDue,12
EQ_WAFER_590,PrioritizeSameReticle,19
EQ_WAFER_591,PrioritizeQueueTimeConstraint,1
EQ_WAFER_591,PrioritizeRocketLot,5
EQ_WAFER_591,PrioritizeHotLot,6
EQ_WAFER_591,PrioritizeRework,9
EQ_WAFER_591,PrioritizeLongWait,10
EQ_WAFER_591,PrioritizeStepDue,12
EQ_WAFER_591,PrioritizeSameReticle,19
EQ_WAFER_592,PrioritizeQueueTimeConstraint,1
EQ_WAFER_592,PrioritizeRocketLot,5
EQ_WAFER_592,PrioritizeHotLot,6
EQ_WAFER_592,PrioritizeRework,9
EQ_WAFER_592,PrioritizeLongWait,10
EQ_WAFER_592,PrioritizeStepDue,12
EQ_WAFER_592,PrioritizeSameReticle,19
EQ_WAFER_593,PrioritizeQueueTimeConstraint,1
EQ_WAFER_593,PrioritizeRocketLot,5
EQ_WAFER_593,PrioritizeHotLot,6
EQ_WAFER_593,PrioritizeRework,9
EQ_WAFER_593,PrioritizeLongWait,10
EQ_WAFER_593,PrioritizeStepDue,12
EQ_WAFER_593,PrioritizeSameReticle,19
EQ_WAFER_594,PrioritizeQueueTimeConstraint,1
EQ_WAFER_594,PrioritizeRocketLot,5
EQ_WAFER_594,PrioritizeHotLot,6
EQ_WAFER_594,PrioritizeRework,9
EQ_WAFER_594,PrioritizeLongWait,10
EQ_WAFER_594,PrioritizeStepDue,12
EQ_WAFER_400,PrioritizeQueueTimeConstraint,1
EQ_WAFER_400,PrioritizeRocketLot,5
EQ_WAFER_400,PrioritizeHotLot,6
EQ_WAFER_400,PrioritizeRework,9
EQ_WAFER_400,PrioritizeLongWait,10
EQ_WAFER_400,PrioritizeStepDue,12
EQ_WAFER_400,PrioritizeSameReticle,19
EQ_WAFER_401,PrioritizeQueueTimeConstraint,1
EQ_WAFER_401,PrioritizeRocketLot,5
EQ_WAFER_401,PrioritizeHotLot,6
EQ_WAFER_401,PrioritizeRework,9
EQ_WAFER_401,PrioritizeLongWait,10
EQ_WAFER_401,PrioritizeStepDue,12
EQ_WAFER_402,PrioritizeQueueTimeConstraint,1
EQ_WAFER_402,PrioritizeRocketLot,5
EQ_WAFER_402,PrioritizeHotLot,6
EQ_WAFER_402,PrioritizeRework,9
EQ_WAFER_402,PrioritizeLongWait,10
EQ_WAFER_402,PrioritizeStepDue,12
EQ_WAFER_403,PrioritizeQueueTimeConstraint,1
EQ_WAFER_403,PrioritizeRocketLot,5
EQ_WAFER_403,PrioritizeHotLot,6
EQ_WAFER_403,PrioritizeRework,9
EQ_WAFER_403,PrioritizeLongWait,10
EQ_WAFER_403,PrioritizeStepDue,12
EQ_WAFER_404,PrioritizeQueueTimeConstraint,1
EQ_WAFER_404,PrioritizeRocketLot,5
EQ_WAFER_404,PrioritizeHotLot,6
EQ_WAFER_404,PrioritizeRework,9
EQ_WAFER_404,PrioritizeLongWait,10
EQ_WAFER_404,PrioritizeStepDue,12
EQ_WAFER_576,PrioritizeQueueTimeConstraint,1
EQ_WAFER_576,PrioritizeRocketLot,5
EQ_WAFER_576,PrioritizeHotLot,6
EQ_WAFER_576,PrioritizeRework,9
EQ_WAFER_576,PrioritizeLongWait,10
EQ_WAFER_576,PrioritizeStepDue,12
EQ_WAFER_576,PrioritizeSameReticle,19
EQ_WAFER_577,PrioritizeQueueTimeConstraint,1
EQ_WAFER_577,PrioritizeRocketLot,5
EQ_WAFER_577,PrioritizeHotLot,6
EQ_WAFER_577,PrioritizeRework,9
EQ_WAFER_577,PrioritizeLongWait,10
EQ_WAFER_577,PrioritizeStepDue,12
EQ_WAFER_577,PrioritizeSameReticle,19
EQ_WAFER_578,PrioritizeQueueTimeConstraint,1
EQ_WAFER_578,PrioritizeRocketLot,5
EQ_WAFER_578,PrioritizeHotLot,6
EQ_WAFER_578,PrioritizeRework,9
EQ_WAFER_578,PrioritizeLongWait,10
EQ_WAFER_578,PrioritizeStepDue,12
EQ_WAFER_578,PrioritizeSameReticle,19
EQ_WAFER_351,PrioritizeQueueTimeConstraint,1
EQ_WAFER_351,PrioritizeRocketLot,5
EQ_WAFER_351,PrioritizeHotLot,6
EQ_WAFER_351,PrioritizeRework,9
EQ_WAFER_351,PrioritizeLongWait,10
EQ_WAFER_351,PrioritizeStepDue,12
EQ_WAFER_352,PrioritizeQueueTimeConstraint,1
EQ_WAFER_352,PrioritizeRocketLot,5
EQ_WAFER_352,PrioritizeHotLot,6
EQ_WAFER_352,PrioritizeRework,9
EQ_WAFER_352,PrioritizeLongWait,10
EQ_WAFER_352,PrioritizeStepDue,12
EQ_WAFER_353,PrioritizeQueueTimeConstraint,1
EQ_WAFER_353,PrioritizeRocketLot,5
EQ_WAFER_353,PrioritizeHotLot,6
EQ_WAFER_353,PrioritizeRework,9
EQ_WAFER_353,PrioritizeLongWait,10
EQ_WAFER_353,PrioritizeStepDue,12
EQ_WAFER_337,PrioritizeQueueTimeConstraint,1
EQ_WAFER_337,PrioritizeRocketLot,5
EQ_WAFER_337,PrioritizeHotLot,6
EQ_WAFER_337,PrioritizeRework,9
EQ_WAFER_337,PrioritizeLongWait,10
EQ_WAFER_337,PrioritizeStepDue,12
EQ_WAFER_338,PrioritizeQueueTimeConstraint,1
EQ_WAFER_338,PrioritizeRocketLot,5
EQ_WAFER_338,PrioritizeHotLot,6
EQ_WAFER_338,PrioritizeRework,9
EQ_WAFER_338,PrioritizeLongWait,10
EQ_WAFER_338,PrioritizeStepDue,12
EQ_WAFER_345,PrioritizeQueueTimeConstraint,1
EQ_WAFER_345,PrioritizeRocketLot,5
EQ_WAFER_345,PrioritizeHotLot,6
EQ_WAFER_345,PrioritizeRework,9
EQ_WAFER_345,PrioritizeLongWait,10
EQ_WAFER_345,PrioritizeStepDue,12
EQ_WAFER_346,PrioritizeQueueTimeConstraint,1
EQ_WAFER_346,PrioritizeRocketLot,5
EQ_WAFER_346,PrioritizeHotLot,6
EQ_WAFER_346,PrioritizeRework,9
EQ_WAFER_346,PrioritizeLongWait,10
EQ_WAFER_346,PrioritizeStepDue,12
EQ_WAFER_347,PrioritizeQueueTimeConstraint,1
EQ_WAFER_347,PrioritizeRocketLot,5
EQ_WAFER_347,PrioritizeHotLot,6
EQ_WAFER_347,PrioritizeRework,9
EQ_WAFER_347,PrioritizeLongWait,10
EQ_WAFER_347,PrioritizeStepDue,12
EQ_WAFER_348,PrioritizeQueueTimeConstraint,1
EQ_WAFER_348,PrioritizeRocketLot,5
EQ_WAFER_348,PrioritizeHotLot,6
EQ_WAFER_348,PrioritizeRework,9
EQ_WAFER_348,PrioritizeLongWait,10
EQ_WAFER_348,PrioritizeStepDue,12
EQ_WAFER_349,PrioritizeQueueTimeConstraint,1
EQ_WAFER_349,PrioritizeRocketLot,5
EQ_WAFER_349,PrioritizeHotLot,6
EQ_WAFER_349,PrioritizeRework,9
EQ_WAFER_349,PrioritizeLongWait,10
EQ_WAFER_349,PrioritizeStepDue,12
EQ_WAFER_209,PrioritizeQueueTimeConstraint,1
EQ_WAFER_209,PrioritizeRocketLot,5
EQ_WAFER_209,PrioritizeHotLot,6
EQ_WAFER_209,PrioritizeRework,9
EQ_WAFER_209,PrioritizeLongWait,10
EQ_WAFER_209,PrioritizeStepDue,12
EQ_WAFER_209,PreferFastTool,18
EQ_WAFER_210,PrioritizeQueueTimeConstraint,1
EQ_WAFER_210,PrioritizeRocketLot,5
EQ_WAFER_210,PrioritizeHotLot,6
EQ_WAFER_210,PrioritizeRework,9
EQ_WAFER_210,PrioritizeLongWait,10
EQ_WAFER_210,PrioritizeStepDue,12
EQ_WAFER_210,PreferFastTool,18
EQ_WAFER_211,PrioritizeQueueTimeConstraint,1
EQ_WAFER_211,PreferFastTool,18
EQ_WAFER_212,PrioritizeQueueTimeConstraint,1
EQ_WAFER_212,PrioritizeRocketLot,5
EQ_WAFER_212,PrioritizeHotLot,6
EQ_WAFER_212,PrioritizeRework,9
EQ_WAFER_212,PrioritizeLongWait,10
EQ_WAFER_212,PrioritizeStepDue,12
EQ_WAFER_212,PreferFastTool,18
EQ_WAFER_213,PrioritizeQueueTimeConstraint,1
EQ_WAFER_213,PreferFastTool,18
EQ_WAFER_214,PrioritizeQueueTimeConstraint,1
EQ_WAFER_214,PrioritizeRocketLot,5
EQ_WAFER_214,PrioritizeHotLot,6
EQ_WAFER_214,PrioritizeRework,9
EQ_WAFER_214,PrioritizeLongWait,10
EQ_WAFER_214,PrioritizeStepDue,12
EQ_WAFER_214,PreferFastTool,18
EQ_WAFER_215,PrioritizeQueueTimeConstraint,1
EQ_WAFER_215,PreferFastTool,18
EQ_WAFER_216,PrioritizeQueueTimeConstraint,1
EQ_WAFER_216,PreferFastTool,18
EQ_WAFER_217,PrioritizeQueueTimeConstraint,1
EQ_WAFER_217,PrioritizeRocketLot,5
EQ_WAFER_217,PrioritizeHotLot,6
EQ_WAFER_217,PrioritizeRework,9
EQ_WAFER_217,PrioritizeLongWait,10
EQ_WAFER_217,PrioritizeStepDue,12
EQ_WAFER_217,PreferFastTool,18
EQ_WAFER_218,PrioritizeQueueTimeConstraint,1
EQ_WAFER_218,PrioritizeRocketLot,5
EQ_WAFER_218,PrioritizeHotLot,6
EQ_WAFER_218,PrioritizeRework,9
EQ_WAFER_218,PrioritizeLongWait,10
EQ_WAFER_218,PrioritizeStepDue,12
EQ_WAFER_218,PreferFastTool,18
EQ_WAFER_219,PrioritizeQueueTimeConstraint,1
EQ_WAFER_219,PrioritizeRocketLot,5
EQ_WAFER_219,PrioritizeHotLot,6
EQ_WAFER_219,PrioritizeRework,9
EQ_WAFER_219,PrioritizeLongWait,10
EQ_WAFER_219,PrioritizeStepDue,12
EQ_WAFER_220,PrioritizeQueueTimeConstraint,1
EQ_WAFER_220,PrioritizeRocketLot,5
EQ_WAFER_220,PrioritizeHotLot,6
EQ_WAFER_220,PrioritizeRework,9
EQ_WAFER_220,PrioritizeLongWait,10
EQ_WAFER_220,PrioritizeStepDue,12
EQ_WAFER_221,PrioritizeQueueTimeConstraint,1
EQ_WAFER_221,PrioritizeRocketLot,5
EQ_WAFER_221,PrioritizeHotLot,6
EQ_WAFER_221,PrioritizeRework,9
EQ_WAFER_221,PrioritizeLongWait,10
EQ_WAFER_221,PrioritizeStepDue,12
EQ_WAFER_451,PrioritizeQueueTimeConstraint,1
EQ_WAFER_451,PrioritizeRocketLot,5
EQ_WAFER_451,PrioritizeHotLot,6
EQ_WAFER_451,PrioritizeRework,9
EQ_WAFER_451,PrioritizeLongWait,10
EQ_WAFER_451,PrioritizeStepDue,12
EQ_WAFER_452,PrioritizeQueueTimeConstraint,1
EQ_WAFER_452,PrioritizeRocketLot,5
EQ_WAFER_452,PrioritizeHotLot,6
EQ_WAFER_452,PrioritizeRework,9
EQ_WAFER_452,PrioritizeLongWait,10
EQ_WAFER_452,PrioritizeStepDue,12
EQ_WAFER_453,PrioritizeQueueTimeConstraint,1
EQ_WAFER_453,PrioritizeRocketLot,5
EQ_WAFER_453,PrioritizeHotLot,6
EQ_WAFER_453,PrioritizeRework,9
EQ_WAFER_453,PrioritizeLongWait,10
EQ_WAFER_453,PrioritizeStepDue,12
EQ_WAFER_454,PrioritizeQueueTimeConstraint,1
EQ_WAFER_454,PrioritizeRocketLot,5
EQ_WAFER_454,PrioritizeHotLot,6
EQ_WAFER_454,PrioritizeRework,9
EQ_WAFER_454,PrioritizeLongWait,10
EQ_WAFER_454,PrioritizeStepDue,12
EQ_WAFER_455,PrioritizeQueueTimeConstraint,1
EQ_WAFER_455,PrioritizeRocketLot,5
EQ_WAFER_455,PrioritizeHotLot,6
EQ_WAFER_455,PrioritizeRework,9
EQ_WAFER_455,PrioritizeLongWait,10
EQ_WAFER_455,PrioritizeStepDue,12
EQ_WAFER_456,PrioritizeQueueTimeConstraint,1
EQ_WAFER_456,PrioritizeRocketLot,5
EQ_WAFER_456,PrioritizeHotLot,6
EQ_WAFER_456,PrioritizeRework,9
EQ_WAFER_456,PrioritizeLongWait,10
EQ_WAFER_456,PrioritizeStepDue,12
EQ_WAFER_457,PrioritizeQueueTimeConstraint,1
EQ_WAFER_457,PrioritizeRocketLot,5
EQ_WAFER_457,PrioritizeHotLot,6
EQ_WAFER_457,PrioritizeRework,9
EQ_WAFER_457,PrioritizeLongWait,10
EQ_WAFER_457,PrioritizeStepDue,12
EQ_WAFER_458,PrioritizeQueueTimeConstraint,1
EQ_WAFER_458,PrioritizeRocketLot,5
EQ_WAFER_458,PrioritizeHotLot,6
EQ_WAFER_458,PrioritizeRework,9
EQ_WAFER_458,PrioritizeLongWait,10
EQ_WAFER_458,PrioritizeStepDue,12
EQ_WAFER_459,PrioritizeQueueTimeConstraint,1
EQ_WAFER_459,PrioritizeRocketLot,5
EQ_WAFER_459,PrioritizeHotLot,6
EQ_WAFER_459,PrioritizeRework,9
EQ_WAFER_459,PrioritizeLongWait,10
EQ_WAFER_459,PrioritizeStepDue,12
EQ_WAFER_460,PrioritizeQueueTimeConstraint,1
EQ_WAFER_460,PrioritizeRocketLot,5
EQ_WAFER_460,PrioritizeHotLot,6
EQ_WAFER_460,PrioritizeRework,9
EQ_WAFER_460,PrioritizeLongWait,10
EQ_WAFER_460,PrioritizeStepDue,12
EQ_WAFER_461,PrioritizeQueueTimeConstraint,1
EQ_WAFER_461,PrioritizeRocketLot,5
EQ_WAFER_461,PrioritizeHotLot,6
EQ_WAFER_461,PrioritizeRework,9
EQ_WAFER_461,PrioritizeLongWait,10
EQ_WAFER_461,PrioritizeStepDue,12
EQ_WAFER_462,PrioritizeQueueTimeConstraint,1
EQ_WAFER_462,PrioritizeRocketLot,5
EQ_WAFER_462,PrioritizeHotLot,6
EQ_WAFER_462,PrioritizeRework,9
EQ_WAFER_462,PrioritizeLongWait,10
EQ_WAFER_462,PrioritizeStepDue,12
EQ_WAFER_463,PrioritizeQueueTimeConstraint,1
EQ_WAFER_463,PrioritizeRocketLot,5
EQ_WAFER_463,PrioritizeHotLot,6
EQ_WAFER_463,PrioritizeRework,9
EQ_WAFER_463,PrioritizeLongWait,10
EQ_WAFER_463,PrioritizeStepDue,12
EQ_WAFER_464,PrioritizeQueueTimeConstraint,1
EQ_WAFER_464,PrioritizeRocketLot,5
EQ_WAFER_464,PrioritizeHotLot,6
EQ_WAFER_464,PrioritizeRework,9
EQ_WAFER_464,PrioritizeLongWait,10
EQ_WAFER_464,PrioritizeStepDue,12
EQ_WAFER_465,PrioritizeQueueTimeConstraint,1
EQ_WAFER_465,PrioritizeRocketLot,5
EQ_WAFER_465,PrioritizeHotLot,6
EQ_WAFER_465,PrioritizeRework,9
EQ_WAFER_465,PrioritizeLongWait,10
EQ_WAFER_465,PrioritizeStepDue,12
EQ_WAFER_466,PrioritizeQueueTimeConstraint,1
EQ_WAFER_466,PrioritizeRocketLot,5
EQ_WAFER_466,PrioritizeHotLot,6
EQ_WAFER_466,PrioritizeRework,9
EQ_WAFER_466,PrioritizeLongWait,10
EQ_WAFER_466,PrioritizeStepDue,12
EQ_WAFER_467,PrioritizeQueueTimeConstraint,1
EQ_WAFER_467,PrioritizeRocketLot,5
EQ_WAFER_467,PrioritizeHotLot,6
EQ_WAFER_467,PrioritizeRework,9
EQ_WAFER_467,PrioritizeLongWait,10
EQ_WAFER_467,PrioritizeStepDue,12
EQ_WAFER_468,PrioritizeQueueTimeConstraint,1
EQ_WAFER_468,PrioritizeRocketLot,5
EQ_WAFER_468,PrioritizeHotLot,6
EQ_WAFER_468,PrioritizeRework,9
EQ_WAFER_468,PrioritizeLongWait,10
EQ_WAFER_468,PrioritizeStepDue,12
EQ_WAFER_469,PrioritizeQueueTimeConstraint,1
EQ_WAFER_469,PrioritizeRocketLot,5
EQ_WAFER_469,PrioritizeHotLot,6
EQ_WAFER_469,PrioritizeRework,9
EQ_WAFER_469,PrioritizeLongWait,10
EQ_WAFER_469,PrioritizeStepDue,12
EQ_WAFER_470,PrioritizeQueueTimeConstraint,1
EQ_WAFER_470,PrioritizeRocketLot,5
EQ_WAFER_470,PrioritizeHotLot,6
EQ_WAFER_470,PrioritizeRework,9
EQ_WAFER_470,PrioritizeLongWait,10
EQ_WAFER_470,PrioritizeStepDue,12
EQ_WAFER_290,PrioritizeQueueTimeConstraint,1
EQ_WAFER_290,PrioritizeRocketLot,5
EQ_WAFER_290,PrioritizeHotLot,6
EQ_WAFER_290,PrioritizeRework,9
EQ_WAFER_290,PrioritizeLongWait,10
EQ_WAFER_290,PrioritizeStepDue,12
EQ_WAFER_291,PrioritizeQueueTimeConstraint,1
EQ_WAFER_291,PrioritizeRocketLot,5
EQ_WAFER_291,PrioritizeHotLot,6
EQ_WAFER_291,PrioritizeRework,9
EQ_WAFER_291,PrioritizeLongWait,10
EQ_WAFER_291,PrioritizeStepDue,12
EQ_WAFER_292,PrioritizeQueueTimeConstraint,1
EQ_WAFER_292,PrioritizeRocketLot,5
EQ_WAFER_292,PrioritizeHotLot,6
EQ_WAFER_292,PrioritizeRework,9
EQ_WAFER_292,PrioritizeLongWait,10
EQ_WAFER_292,PrioritizeStepDue,12
EQ_WAFER_293,PrioritizeQueueTimeConstraint,1
EQ_WAFER_293,PrioritizeRocketLot,5
EQ_WAFER_293,PrioritizeHotLot,6
EQ_WAFER_293,PrioritizeRework,9
EQ_WAFER_293,PrioritizeLongWait,10
EQ_WAFER_293,PrioritizeStepDue,12
EQ_WAFER_294,PrioritizeQueueTimeConstraint,1
EQ_WAFER_294,PrioritizeRocketLot,5
EQ_WAFER_294,PrioritizeHotLot,6
EQ_WAFER_294,PrioritizeRework,9
EQ_WAFER_294,PrioritizeLongWait,10
EQ_WAFER_294,PrioritizeStepDue,12
EQ_WAFER_471,PrioritizeQueueTimeConstraint,1
EQ_WAFER_471,PrioritizeRocketLot,5
EQ_WAFER_471,PrioritizeHotLot,6
EQ_WAFER_471,PrioritizeRework,9
EQ_WAFER_471,PrioritizeLongWait,10
EQ_WAFER_471,PrioritizeStepDue,12
EQ_WAFER_119,PrioritizeQueueTimeConstraint,1
EQ_WAFER_119,PrioritizeRocketLot,5
EQ_WAFER_119,PrioritizeHotLot,6
EQ_WAFER_119,PrioritizeRework,9
EQ_WAFER_119,PrioritizeLongWait,10
EQ_WAFER_119,PrioritizeStepDue,12
EQ_WAFER_120,PrioritizeQueueTimeConstraint,1
EQ_WAFER_120,PrioritizeRocketLot,5
EQ_WAFER_120,PrioritizeHotLot,6
EQ_WAFER_120,PrioritizeRework,9
EQ_WAFER_120,PrioritizeLongWait,10
EQ_WAFER_120,PrioritizeStepDue,12
EQ_WAFER_121,PrioritizeQueueTimeConstraint,1
EQ_WAFER_121,PrioritizeRocketLot,5
EQ_WAFER_121,PrioritizeHotLot,6
EQ_WAFER_121,PrioritizeRework,9
EQ_WAFER_121,PrioritizeLongWait,10
EQ_WAFER_121,PrioritizeStepDue,12
EQ_WAFER_122,PrioritizeQueueTimeConstraint,1
EQ_WAFER_122,PrioritizeRocketLot,5
EQ_WAFER_122,PrioritizeHotLot,6
EQ_WAFER_122,PrioritizeRework,9
EQ_WAFER_122,PrioritizeLongWait,10
EQ_WAFER_122,PrioritizeStepDue,12
EQ_WAFER_123,PrioritizeQueueTimeConstraint,1
EQ_WAFER_123,PrioritizeRocketLot,5
EQ_WAFER_123,PrioritizeHotLot,6
EQ_WAFER_123,PrioritizeRework,9
EQ_WAFER_123,PrioritizeLongWait,10
EQ_WAFER_123,PrioritizeStepDue,12
EQ_WAFER_124,PrioritizeQueueTimeConstraint,1
EQ_WAFER_124,PrioritizeRocketLot,5
EQ_WAFER_124,PrioritizeHotLot,6
EQ_WAFER_124,PrioritizeRework,9
EQ_WAFER_124,PrioritizeLongWait,10
EQ_WAFER_124,PrioritizeStepDue,12
EQ_WAFER_125,PrioritizeQueueTimeConstraint,1
EQ_WAFER_125,PrioritizeRocketLot,5
EQ_WAFER_125,PrioritizeHotLot,6
EQ_WAFER_125,PrioritizeRework,9
EQ_WAFER_125,PrioritizeLongWait,10
EQ_WAFER_125,PrioritizeStepDue,12
EQ_WAFER_126,PrioritizeQueueTimeConstraint,1
EQ_WAFER_126,PrioritizeRocketLot,5
EQ_WAFER_126,PrioritizeHotLot,6
EQ_WAFER_126,PrioritizeRework,9
EQ_WAFER_126,PrioritizeLongWait,10
EQ_WAFER_126,PrioritizeStepDue,12
EQ_WAFER_127,PrioritizeQueueTimeConstraint,1
EQ_WAFER_127,PrioritizeRocketLot,5
EQ_WAFER_127,PrioritizeHotLot,6
EQ_WAFER_127,PrioritizeRework,9
